鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,房地(土地+建物),南投縣南投市華陽路151~180號,140.0,住,,,1071018,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740522,115.5,4,2,2,有,無,11000000,95238,,0.0,0,,RPQNMLTKJINFFAM98CA
南投市,土地,大崗段1~30地號,215.0,,工業區,丁種建築用地,1071011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7479000,34786,,0.0,0,,RPVNMLPKJINFFAM09CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段271~300號,122.04,住,,,1071030,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060327,236.89,5,2,5,有,無,14000000,59099,,0.0,0,,RPPOMLPKJINFFBM68CA
草屯鎮,土地,溪洲段31~60地號,119.09,,鄉村區,乙種建築用地,1070927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4950000,41565,,0.0,0,,RPQNMLNKJINFFBM48CA
草屯鎮,房地(土地+建物),南投縣草屯鎮史?}路87巷1~30號,160.53,,特定農業區,農牧用地,1071007,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070105,169.66,4,2,5,有,無,9200000,54226,,0.0,0,,RPOOMLOKJINFFBM48CA
草屯鎮,土地,新御史段301~330地號,970.43,其他,,,1071101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3091,,0.0,0,包含公共設施保留地之交易。;,RPPNMLPKJINFFBM58CA
草屯鎮,土地,北投埔段2041~2070地號,15.0,,特定農業區,水利用地,1070920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,189000,12600,,0.0,0,,RPSNMLPKJINFFBM88CA
草屯鎮,土地,北投埔段2041~2070地號,15.0,,特定農業區,水利用地,1070920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,189000,12600,,0.0,0,,RPTNMLPKJINFFBM98CA
草屯鎮,土地,北投埔段2041~2070地號,17.0,,特定農業區,水利用地,1070920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,214000,12588,,0.0,0,,RPUNMLPKJINFFBM09CA
埔里鎮,房地(土地+建物),南投縣埔里鎮北平街50巷1~30號,59.26,住,,,1071023,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0610301,102.69,3,2,2,有,無,2020000,19671,,0.0,0,巷道窄小.汽車無法進入.土地屬持分有共有人.屋齡超過40年房屋老舊,RPQNMLTKJINFFCM56CA
埔里鎮,土地,麒麟段1~30地號,910.99,,特定農業區,甲種建築用地,1071008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22000000,24150,,0.0,0,買賣標的包含全數地上物包括房屋乙座、井乙口、電一併移轉。,RPPNMLKLJINFFCM28CA
埔里鎮,房地(土地+建物),南投縣埔里鎮房里路1~30號,120.52,,鄉村區,乙種建築用地,1070625,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0600120,80.91,2,2,2,有,無,3000000,37078,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTNMLTLJINFFCM96CA
