鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東巿,房地(土地+建物),屏東縣屏東市廣東路931~960號,108.0,住,,,1071019,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690212,255.2,5,2,3,有,無,8700000,34091,,0.0,0,,RPRNMLNKJINFFAT56CA
屏東巿,房地(土地+建物),屏東縣屏東市武昌街91~120號,6.44,住,,,1071021,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841125,37.239999999999995,1,1,1,有,有,1000000,26853,,0.0,0,,RPWNMLNKJINFFAT07CA
屏東巿,土地,文明段一小段61~90地號,2176.0,住,,,1070810,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,141520000,65037,,0.0,0,,RPROMLNKJINFFAT66CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市機場北路661~690號,18.19,住,,,1071005,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,152.19,3,2,2,有,有,3800000,24969,坡道平面,24.0,0,,RPOPMLNKJINFFAT09CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市莊敬街一段151~180號,26.74,住,,,1071010,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860417,158.02,4,2,2,有,有,4800000,30376,坡道平面,0.0,0,,RPQPMLNKJINFFAT66CA
屏東巿,房地(土地+建物),屏東縣屏東市廣東路724巷1~30號,21.21,住,,,1071025,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830725,125.36,3,2,2,有,有,3100000,24729,,0.0,0,,RPRPMLNKJINFFAT76CA
九如鄉,土地,九如段1801~1830地號,3845.0,,特定農業區,農牧用地,1071101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,4681,,0.0,0,,RPQNMLOKJINFFAT56CA
屏東巿,土地,民和段211~240地號,70.0,住,,,1070719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,40714,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;含未辦保登建物一棟,RPPOMLPKJINFFAT66CA
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉中和街61~90號,123.81,,鄉村區,乙種建築用地,1071017,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040914,197.71,4,1,3,有,無,7700000,38946,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLQKJINFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東市公正四街31~60號,49.19,住,,,1071003,土地3建物1車位0,五層，見其他登記事項,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070517,157.26,5,2,3,有,有,7380000,46929,,0.0,0,,RPSNMLMLJINFFAT66CA
屏東巿,房地(土地+建物),屏東縣屏東市古松西巷4弄1~30號,101.0,住,,,1071008,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810224,169.49,5,2,3,有,無,5000000,29500,,0.0,0,,RPXNMLMLJINFFAT17CA
長治鄉,土地,復興段541~570地號,300.09,,鄉村區,乙種建築用地,1071030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,2866,,0.0,0,親友、員工或其他特殊關係間之交易。;賣清（買方負擔全部稅規費）,RPUNMLSLJINFFAT47CA
屏東巿,房地(土地+建物),屏東縣屏東市大連路20巷3弄1~30號,162.0,住,,,1071007,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010113,270.49,6,2,5,有,無,8380000,30981,,0.0,0,,RPUOMLOJKINFFAT07CA
屏東巿,土地,舊街段三小段1~30地號,185.0,商,,,1071022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15669500,84700,,0.0,0,含增建或未登記建物。,RPVOMLOJKINFFAT17CA
萬丹鄉,土地,崙頂段2461~2490地號,148.0,,鄉村區,乙種建築用地,1071023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,20270,,0.0,0,受債權債務影響或債務抵償之交易。;,RPRPMLQJKINFFAT07CA
屏東巿,土地,林內段241~270地號,60.0,住,,,1071029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,786000,13100,,0.0,0,,RPQOMLRJKINFFAT96CA
高樹鄉,土地,舊寮段211~240地號,2651.0,,一般農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,679,,0.0,0,,RPQNMLPKJINFFBT76CA
高樹鄉,土地,石獅公段331~360地號,2520.01,,一般農業區,農牧用地,1070906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,2381,,0.0,0,,RPTNMLMLJINFFBT86CA
