鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市新瀧一街1~30號,0.0,住,,,1071025,土地0建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050126,132.74,2,2,1,有,有,有,18500,139,坡道平面,0.0,0,,RPQNMLMKJINFFBJ28CC
竹北市,建物,新竹縣竹北市光明六路東二段301~330號,0.0,住,,,1071028,土地0建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107,184.25,4,2,2,有,有,有,25000,136,坡道平面,0.0,0,,RPRNMLMKJINFFBJ38CC
竹北市,建物,新竹縣竹北市嘉豐南路二段1~30號,0.0,住,,,1071021,土地0建物0車位0,一層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,0970911,53.79,1,1,1,有,無,有,34056,633,,0.0,0,,RPXNMLMKJINFFBJ98CC
竹北市,建物,新竹縣竹北市十興五街61~90號,0.0,住,,,1071025,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030313,256.09000000000003,4,2,2,有,有,無,29000,113,坡道平面,0.0,0,,RPUOMLMKJINFFBJ78CC
竹北市,建物,新竹縣竹北市莊敬六街1~30號,0.0,住,,,1071013,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,126.36,2,2,1,有,有,有,19000,150,坡道平面,0.0,0,,RPVNMLNKJINFFBJ88CC
竹北市,建物,新竹縣竹北市科大一路181~210號,0.0,住,,,1071028,土地0建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,166.63,3,2,2,有,有,有,18000,108,坡道平面,0.0,0,,RPWNMLNKJINFFBJ98CC
竹北市,建物,新竹縣竹北市莊敬五街31~60號,0.0,住,,,1071028,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940923,162.1,4,2,2,有,有,有,20000,123,坡道平面,0.0,0,,RPXNMLNKJINFFBJ09CC
竹北市,建物,新竹縣竹北市成功一街91~120號,0.0,住,,,1071026,土地0建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940831,120.38,3,2,2,有,有,有,18000,150,坡道機械,0.0,0,,RPOOMLNKJINFFBJ28CC
竹北市,建物,新竹縣竹北市科大一路181~210號,0.0,住,,,1071106,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,143.67000000000002,2,2,1,有,有,有,18000,125,坡道平面,0.0,0,,RPQOMLNKJINFFBJ48CC
竹北市,建物,新竹縣竹北市勝利八街一段361~390號,0.0,住,,,1071104,土地0建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070418,182.93,4,2,2,有,有,有,28000,153,坡道平面,0.0,0,,RPSOMLNKJINFFBJ68CC
竹北市,建物,新竹縣竹北市臺元街31~60號,0.0,住,,,1071026,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,157.57999999999998,3,2,2,有,有,有,23555,149,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNKJINFFBJ78CC
竹北市,建物,新竹縣竹北市嘉政五街1~30號,0.0,住,,,1071105,土地0建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990906,321.15999999999997,4,2,2,有,有,無,41000,128,坡道平面,0.0,0,,RPVOMLNKJINFFBJ98CC
竹北市,建物,新竹縣竹北市東興路二段385巷1~30號,0.0,,特定農業區,甲種建築用地,1071102,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830708,130.42,4,2,2,有,無,有,11500,88,,0.0,0,,RPOOMLOKJINFFBJ38CC
竹北市,建物,新竹縣竹北市復興三路一段31~60號,0.0,住,,,1071027,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950524,135.82,3,2,2,有,有,有,27245,201,坡道平面,29.91,0,,RPOOMLPKJINFFBJ48CC
竹北市,建物,新竹縣竹北市莊敬五街151~180號,0.0,商,,,1071021,土地0建物1車位2,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030501,284.18,4,2,3,有,有,有,45000,158,坡道平面,47.01,0,租金含管理費,RPOPMLQKJINFFBJ68CC
竹北市,建物,新竹縣竹北市文化街151~180號,0.0,住,,,1071112,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0950407,29.75,1,0,1,有,無,有,6500,218,,0.0,0,此為分租套房,RPSNMLTKJINFFBJ56CC
竹北市,建物,新竹縣竹北市勝利六街31~60號,0.0,住,,,1071115,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,131.35,3,2,2,有,有,有,16000,122,,0.0,0,,RPSOMLTKJINFFBJ66CC
竹北市,建物,新竹縣竹北市光明十一路1巷50弄1~30號,0.0,商,,,1071026,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041204,136.0,2,2,1,有,有,有,16000,118,坡道平面,34.05,0,,RPRPMLTKJINFFBJ66CC
竹北市,建物,新竹縣竹北市勝利六街31~60號,0.0,住,,,1071116,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,111.1,3,2,2,有,有,有,18000,162,坡道平面,0.0,0,,RPSNMLKLJINFFBJ38CC
竹北市,建物,新竹縣竹北市隘口三街211~240號,0.0,住,,,1071117,土地0建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991214,190.52,3,2,2,有,有,有,23000,121,坡道平面,0.0,0,,RPTNMLKLJINFFBJ48CC
竹北市,建物,新竹縣竹北市高鐵七路61~90號,0.0,,,,1071110,土地0建物0車位0,十七層,18,套房(1房1廳1衛),商業用,鋼筋混凝土造,0990208,40.8,1,1,1,有,有,有,11500,282,,0.0,0,,RPSOMLKLJINFFBJ48CC
竹北市,建物,新竹縣竹北市福興一路1~30號,0.0,商,,,1071113,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991120,76.71000000000001,1,2,2,有,有,有,13500,176,坡道機械,0.0,0,,RPSOMLLLJINFFBJ58CC
竹北市,建物,新竹縣竹北市文興路181~210號,0.0,商,,,1071116,土地0建物1車位2,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050622,275.83000000000004,3,2,2,有,有,有,30000,109,坡道平面,0.0,0,,RPTOMLMLJINFFBJ78CC
竹北市,建物,新竹縣竹北市成功八路151~180號,0.0,住,,,1071120,土地0建物1車位2,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031009,202.3,3,2,2,有,有,無,21000,104,坡道平面,0.0,0,,RPSTMLNLJINFFBJ66CC
竹北市,建物,新竹縣竹北市光明九路1~30號,0.0,商,,,1071123,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941107,110.96,3,2,2,有,有,有,16000,144,坡道機械,0.0,0,,RPQSMLQLJINFFBJ66CC
竹東鎮,建物,新竹縣竹東鎮富榮街95巷1~30號,0.0,商,,,1071110,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040120,34.73,1,0,1,有,無,有,8000,230,,0.0,0,,RPQOMLQLJINFFCJ98CC
竹北市,建物,新竹縣竹北市福興一路121~150號,0.0,商,,,1071111,土地0建物1車位2,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010711,259.3,3,2,2,有,有,有,28000,108,坡道平面,50.4,0,,RPVOMLRLJINFFBJ86CC
竹北市,建物,新竹縣竹北市十興路一段541~570號,0.0,住,,,1071121,土地0建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030321,187.39,3,2,2,有,有,無,20600,110,坡道平面,0.0,0,,RPPNMLSLJINFFBJ88CC
竹北市,建物,新竹縣竹北市隘口一街241~270號,0.0,住,,,1071124,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050429,138.41000000000003,2,2,1,有,無,有,17000,123,坡道平面,0.0,0,,RPQPMLSLJINFFBJ56CC
竹北市,建物,新竹縣竹北市華興三街31~60號,18.12,住,,,1071111,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060915,129.28,2,2,1,有,有,有,15000,116,坡道平面,31.69,0,,RPTPMLSLJINFFBJ86CC
竹北市,建物,新竹縣竹北市成功五街31~60號,0.0,住,,,1071201,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0930116,65.51,0,0,1,有,無,有,16000,244,,0.0,0,,RPUNMLNJKINFFBJ78CC
竹北市,建物,新竹縣竹北市勝利二路91~120號,0.0,商,,,1071029,土地0建物1車位0,一層,21,店面(店鋪),商業用,鋼筋混凝土造,0930517,81.45,0,0,1,有,有,無,35000,430,,0.0,0,,RPTPMLNJKINFFBJ88CC
竹北市,建物,新竹縣竹北市隘口三街241~270號,0.0,商,,,1071120,土地0建物1車位2,見其他登記事項,15,店面(店鋪),商業用,鋼筋混凝土造,0991214,329.84,0,0,0,無,有,無,50000,152,坡道平面,61.64,0,,RPSPMLNJKINFFBJ88DC
竹北市,建物,新竹縣竹北市興隆路三段271~300號,0.0,住,,,1071120,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0970925,179.82,0,0,2,有,有,無,32000,178,,0.0,0,,RPWRMLOJKINFFBJ96DC
竹北市,建物,新竹縣竹北市高鐵二路31~60號,2.94,商,,,1071201,土地0建物1車位2,十七層,23,辦公商業大樓,商業用,鋼筋混凝土造,0961204,95.94,0,0,0,無,有,無,46000,479,坡道平面,0.0,0,,RPROMLQJKINFFBJ88CC
竹北市,建物,新竹縣竹北市高鐵二路31~60號,0.0,商,,,1071120,土地0建物2車位5,二十層,20,辦公商業大樓,商業用,鋼筋混凝土造,0990106,549.9300000000001,0,0,0,無,有,無,105708,192,坡道平面,168.61,0,,RPSOMLQJKINFFBJ98CC
竹北市,建物,新竹縣竹北市莊敬六街1~30號,0.0,商,,,1071119,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,72.33,2,2,1,有,有,有,13000,180,,0.0,0,租金含管理費,RPUOMLKKKINFFBJ68CC
