編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPPQMLTJJHOFFBJ98CB,坡道平面,1000000,24.82
RPTQMLKKJHOFFBJ58CB,坡道平面,980000,24.82
RPTQMLKKJHOFFBJ58CB,坡道平面,980000,24.82
RPXQMLKKJHOFFBJ98CB,坡道平面,1030000,24.82
RPORMLKKJHOFFBJ18CB,坡道平面,1030000,24.82
RPUQMLKKJHOFFBJ68CB,坡道平面,1000000,24.82
RPWQMLKKJHOFFBJ88CB,坡道平面,930000,24.82
RPVQMLKKJHOFFBJ78CB,坡道平面,1030000,24.82
RPPRMLKKJHOFFBJ28CB,坡道平面,980000,24.82
RPRRMLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPQRMLKKJHOFFBJ38CB,坡道平面,1280000,37.87
RPSQMLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPSQMLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPTRMLKKJHOFFBJ68CB,坡道平面,1030000,24.82
RPSRMLKKJHOFFBJ58CB,坡道平面,1030000,24.82
RPURMLKKJHOFFBJ78CB,坡道平面,830000,24.82
RPXRMLKKJHOFFBJ09CB,坡道平面,930000,24.82
RPVRMLKKJHOFFBJ88CB,坡道平面,930000,24.82
RPPSMLKKJHOFFBJ38CB,坡道平面,930000,27.07
RPOSMLKKJHOFFBJ28CB,坡道平面,930000,22.87
RPRSMLKKJHOFFBJ58CB,坡道平面,980000,24.82
RPQSMLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPWRMLKKJHOFFBJ98CB,坡道平面,930000,22.87
RPSSMLKKJHOFFBJ68CB,坡道平面,930000,22.87
RPTSMLKKJHOFFBJ78CB,坡道平面,980000,27.07
RPWSMLKKJHOFFBJ09CB,坡道平面,1030000,24.82
RPWSMLKKJHOFFBJ09CB,坡道平面,1030000,24.82
RPUSMLKKJHOFFBJ88CB,坡道平面,1230000,29.80
RPVSMLKKJHOFFBJ98CB,坡道平面,1030000,24.82
RPXSMLKKJHOFFBJ56CB,坡道平面,930000,22.87
RPOTMLKKJHOFFBJ38CB,坡道平面,880000,22.87
RPPTMLKKJHOFFBJ48CB,坡道平面,930000,27.07
RPQTMLKKJHOFFBJ58CB,坡道平面,930000,24.82
RPRTMLKKJHOFFBJ68CB,坡道平面,980000,24.82
RPSTMLKKJHOFFBJ78CB,坡道平面,980000,24.82
RPVTMLKKJHOFFBJ09CB,坡道平面,930000,24.82
RPWTMLKKJHOFFBJ56CB,坡道平面,1030000,24.82
RPOUMLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPXTMLKKJHOFFBJ66CB,坡道平面,930000,24.82
RPUTMLKKJHOFFBJ98CB,坡道平面,980000,24.82
RPPUMLKKJHOFFBJ58CB,坡道平面,1000000,24.82
RPPUMLKKJHOFFBJ58CB,坡道平面,1300000,45.10
RPTTMLKKJHOFFBJ88CB,坡道平面,930000,24.82
RPQUMLKKJHOFFBJ68CB,坡道平面,1030000,24.82
RPTUMLKKJHOFFBJ98CB,坡道平面,950000,24.82
RPSUMLKKJHOFFBJ88CB,坡道平面,880000,24.82
RPUUMLKKJHOFFBJ09CB,坡道平面,1030000,24.82
RPVUMLKKJHOFFBJ56CB,坡道平面,980000,24.82
RPPVMLKKJHOFFBJ68CB,坡道平面,850000,22.87
RPRUMLKKJHOFFBJ78CB,坡道平面,980000,24.82
RPWUMLKKJHOFFBJ66CB,坡道平面,900000,24.82
RPXUMLKKJHOFFBJ76CB,坡道平面,900000,24.82
RPOVMLKKJHOFFBJ58CB,坡道平面,930000,24.82
RPQVMLKKJHOFFBJ78CB,坡道平面,980000,24.82
RPRVMLKKJHOFFBJ88CB,坡道平面,880000,22.87
RPTVMLKKJHOFFBJ09CB,坡道平面,830000,24.82
RPSVMLKKJHOFFBJ98CB,坡道平面,1330000,45.10
RPPWMLKKJHOFFBJ78CB,坡道平面,1080000,24.82
RPUVMLKKJHOFFBJ56CB,坡道平面,880000,24.82
RPVVMLKKJHOFFBJ66CB,坡道平面,980000,24.82
RPXVMLKKJHOFFBJ86CB,坡道平面,900000,24.82
RPOWMLKKJHOFFBJ68CB,坡道平面,1130000,24.82
RPWVMLKKJHOFFBJ76CB,坡道平面,1030000,24.82
RPQWMLKKJHOFFBJ88CB,坡道平面,1030000,24.82
RPSWMLKKJHOFFBJ09CB,坡道平面,1230000,29.80
RPTWMLKKJHOFFBJ56CB,坡道平面,980000,24.82
RPVWMLKKJHOFFBJ76CB,坡道平面,880000,24.82
RPRWMLKKJHOFFBJ98CB,坡道平面,1030000,24.82
RPUWMLKKJHOFFBJ66CB,坡道平面,930000,24.82
RPPNNLKKJHOFFBJ97CB,坡道平面,930000,24.82
RPXWMLKKJHOFFBJ96CB,坡道平面,980000,24.82
RPWWMLKKJHOFFBJ86CB,坡道平面,980000,24.82
RPQNNLKKJHOFFBJ08CB,坡道平面,980000,22.87
RPONNLKKJHOFFBJ87CB,坡道平面,1030000,24.82
RPTNNLKKJHOFFBJ38CB,坡道平面,880000,22.87
RPRNNLKKJHOFFBJ18CB,坡道平面,980000,24.82
RPUNNLKKJHOFFBJ48CB,坡道平面,930000,24.82
RPSNNLKKJHOFFBJ28CB,坡道平面,930000,24.82
RPOONLKKJHOFFBJ97CB,坡道平面,880000,24.82
RPVNNLKKJHOFFBJ58CB,坡道平面,1030000,24.82
RPPONLKKJHOFFBJ08CB,坡道平面,980000,24.82
RPXNNLKKJHOFFBJ78CB,坡道平面,930000,24.82
RPXNNLKKJHOFFBJ78CB,坡道平面,930000,24.82
RPWNNLKKJHOFFBJ68CB,坡道平面,880000,24.82
RPQONLKKJHOFFBJ18CB,坡道平面,930000,24.82
RPRONLKKJHOFFBJ28CB,坡道平面,1030000,24.82
RPTONLKKJHOFFBJ48CB,坡道平面,980000,24.82
RPSONLKKJHOFFBJ38CB,坡道平面,930000,24.82
RPUONLKKJHOFFBJ58CB,坡道平面,930000,22.87
RPVONLKKJHOFFBJ68CB,坡道平面,980000,24.82
RPXONLKKJHOFFBJ88CB,坡道平面,880000,22.87
RPRPNLKKJHOFFBJ38CB,坡道平面,980000,24.82
RPSPNLKKJHOFFBJ48CB,坡道平面,930000,24.82
RPQPNLKKJHOFFBJ28CB,坡道平面,980000,24.82
RPUPNLKKJHOFFBJ68CB,坡道平面,980000,27.07
RPVPNLKKJHOFFBJ78CB,坡道平面,880000,22.87
RPWONLKKJHOFFBJ78CB,坡道平面,930000,22.87
RPOPNLKKJHOFFBJ08CB,坡道平面,1300000,45.10
RPPPNLKKJHOFFBJ18CB,坡道平面,1030000,24.82
RPPPNLKKJHOFFBJ18CB,坡道平面,980000,24.82
RPTPNLKKJHOFFBJ58CB,坡道平面,930000,24.82
RPWPNLKKJHOFFBJ88CB,坡道平面,1030000,24.82
RPOQNLKKJHOFFBJ18CB,坡道平面,930000,22.87
RPXPNLKKJHOFFBJ98CB,坡道平面,930000,22.87
RPRQNLKKJHOFFBJ48CB,坡道平面,880000,24.82
RPQQNLKKJHOFFBJ38CB,坡道平面,980000,24.82
RPPQNLKKJHOFFBJ28CB,坡道平面,880000,22.87
RPOSMLNLJHOFFBJ68CB,坡道平面,880000,22.87
RPTOMLPLJHOFFBJ98CB,坡道平面,0,25.60
