鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物),新北市板橋區新府路91~120號,3.45,其他,,,1041212,土地1建物1車位0,十三層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971119,49.04,1,1,1,有,有,9500000,193719,,0.0,0,含增建或未登記建物。,RPWQMLLJKHLFFAF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段91~120號,9.81,住,,,1041208,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040206,130.63,3,1,1,有,有,20000000,153104,坡道平面,23.25,0,,RPURMLLJKHLFFAF97CA
土城區,房地(土地+建物),新北市土城區學府路一段99巷1~30號,15.46,住,,,1050104,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840311,100.12,2,1,1,有,有,9700000,96884,,0.0,0,含增建或未登記建物。,RPQNMLMJKHLFFAF27CA
土城區,房地(土地+建物),新北市土城區水源街61~90號,23.58,住,,,1041213,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.36,3,2,1,有,無,7600000,83187,,0.0,0,含增建或未登記建物。,RPRNMLMJKHLFFAF37CA
板橋區,房地(土地+建物),新北市板橋區光武街121~150號,29.0,住,,,1041122,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,61.28,2,2,1,有,無,7500000,122389,,0.0,0,,RPUNMLMJKHLFFAF67CA
板橋區,土地,江子翠段第三崁小段301~330地號,10.69,住,,,1050113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,514500,,0.0,0,,RPRPMLMJKHLFFAF57CA
板橋區,房地(土地+建物),新北市板橋區大仁街121~150號,144.0,住,,,1050115,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830316,221.83,6,0,3,有,無,30000000,135239,,0.0,0,"1樓及2樓均無隔間,增建或占用範圍:壹樓.頂樓",RPXPMLMJKHLFFAF18CA
土城區,車位,新北市土城區學享街31~60號,0.16,住,,,1050117,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0971111,20.48,0,0,0,有,有,810000,,坡道機械,20.48,810000,,RPVNMLNJKHLFFAF87CA
土城區,土地,柑林段601~630地號,136.06,其他,,,1050125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1646000,12098,,0.0,0,,RPXOMLNJKHLFFAF18CA
板橋區,房地(土地+建物),新北市板橋區實踐路27巷6弄1~30號,11.67,住,,,1041216,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670401,42.0,2,2,1,有,無,5750000,136905,,0.0,0,,RPRNMLOJKHLFFAF57CA
板橋區,房地(土地+建物),新北市板橋區篤行路二段1~30號,24.57,住,,,1050120,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,65.27,3,2,1,有,無,5200000,79669,,0.0,0,,RPWOMLPKKHLFFAF38CA
土城區,房地(土地+建物),新北市土城區延和路250巷1~30號,8.29,住,,,1050120,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,102.77000000000001,3,2,1,有,有,9880000,96137,,0.0,0,,RPQOMLSKKHLFFAF08CA
土城區,房地(土地+建物),新北市土城區中正路67巷31~60號,23.57,住,,,1021230,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041209,140.31,3,2,2,有,有,15366100,109515,,0.0,0,,RPUQMLQLKHLFFAF58CA
