鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),臺中市北區三民號,89.0,住,,,1050201,土地1建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640130,54.45,2,2,1,有,無,無,15000,275,,0.0,0,,RPRQMLLJKHLFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區崇德路二段301~330號,94.0,商,,,1050116,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0770831,295.31,0,0,0,無,無,無,40000,135,,0.0,0,,RPOSMLLJKHLFFBB37CC
北區,房地(土地+建物),臺中市北區雙十路二段40巷1~30號,72.87,住,,,1050104,土地1建物1車位0,全,5,透天厝,見其它登記事項,鋼筋混凝土造,0871102,231.69,5,3,4,有,無,無,19000,82,,0.0,0,,RPPSMLLJKHLFFBB47CC
南屯區,房地(土地+建物),臺中市南屯區東興路三段181~210號,75.0,住,,,1050120,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0710826,178.23,0,0,0,無,無,無,36000,202,,0.0,0,,RPVNMLLJKHLFFCB67CC
南屯區,房地(土地+建物),臺中市南屯區公益路二段1~30號,111.71,住,,,1050117,土地2建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840609,819.37,0,0,0,無,有,無,190000,232,,0.0,0,,RPWNMLLJKHLFFCB77CC
南屯區,房地(土地+建物),臺中市南屯區新德街61~90號,2205.0,農,,,1050115,土地1建物1車位0,全,1,透天厝,見其他登記事項,鋼筋混凝土造,0911128,164.08,0,0,0,無,無,無,70000,427,,0.0,0,,RPVSMLLJKHLFFCB18CC
西區,房地(土地+建物)+車位,臺中市西區經明二街61~90號,41.7,住,,,1050125,土地1建物1車位1,見其他登記事項,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0791110,338.76,0,0,0,無,有,無,50000,148,坡道機械,0.0,0,,RPVNMLLJKHLFFAB47CC
西區,建物,臺中市西區精誠九街1~30號,0.0,其他,,,1050111,土地0建物1車位0,全,2,透天厝,住家用,見其他登記事項,0620716,169.69,3,2,2,有,無,無,55000,324,,0.0,0,108/2/21-110/2/20租金調為57000元,RPROMLLJKHLFFAB17CC
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段61~90號,15.22,住,,,1050119,土地1建物1車位1,九層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031222,164.28,4,2,2,有,無,有,22000,134,坡道機械,18.69,0,,RPPOMLLJKHLFFFL48CC
