編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks
RPPNMLOJKHLFFCD57CC,虎尾寮段,.00,都市：住
RPXNMLNJKHLFFAD08CC,開元段,.00,都市：住
RPXNMLNJKHLFFAD08CC,開元段,.00,都市：住
RPQNMLNJKHLFFFR66CC,八甲段,2500.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPOOMLNJKHLFFFR56CC,歸仁南段,113.00,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPRNMLLJKHLFFER09CC,大營段,25.71,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLOJKHLFFCD97CC,鹽埕段,.00,都市：住
RPXNMLOJKHLFFAD18CC,金華段,.00,都市：商
RPSOMLOJKHLFFAD77CC,金華段,17.38,都市：住
RPPNMLPKKHLFFER76CC,北勢段,43.84,非都市：特定專用區 ; 非都市編定：甲種建築用地
RPTNMLOJKHLFFHR27CC,兵北段,83.66,都市：住
RPPNMLMJKHLFFHR66CC,鹽中段,.00,都市：住
RPPNMLMJKHLFFHR66CC,鹽中段,.00,都市：住
RPQNMLMJKHLFFHR76CC,二王段,.00,都市：其他
RPSNMLNJKHLFFHR07CC,大灣段,10.31,都市：住
RPTOMLOJKHLFFHR37CC,五王段,44.60,都市：住
RPTPMLPJKHLFFAD08CC,銀同段,70.42,都市：其他
RPTOMLPJKHLFFAD97CC,青年段,2.53,都市：住
RPTOMLPJKHLFFAD97CC,青年段,5.91,都市：住
RPTOMLPJKHLFFAD97CC,青年段,.24,都市：住
RPRNMLPKKHLFFER96CC,大營段,87.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRNMLPJKHLFFBD77CC,科工段,.00,都市：住
RPRNMLOJKHLFFBD67CC,十字段,.00,都市：住
RPPNMLQKKHLFFBD77CC,和館段,.00,都市：住
RPUNMLSKKHLFFHR87CC,永興段,44.36,都市：住
RPQNMLSKKHLFFBD08CC,和館段,.00,都市：住
RPSOMLTKKHLFFAD48DC,南寧段,2933.00,都市：住
RPRNMLTKKHLFFHR67CC,大灣段,.00,都市：住
RPSNMLSKKHLFFFR47CC,崁腳北段,.00,都市：住
RPOOMLPKKHLFFFR86CC,和愛段,54.01,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,172.58,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,41.21,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,35.10,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,147.05,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,38.99,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,56.87,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,215.70,都市：工
RPOOMLPKKHLFFFR86CC,和愛段,51.48,都市：工
RPQNMLKLKHLFFAD27CC,立人段,.00,都市：其他
RPQNMLKLKHLFFAD27CC,立人段,.00,都市：其他
RPWNMLTKKHLFFAD68CC,金華段,.00,都市：住
RPPNMLSKKHLFFCD08CC,育樂段,.00,都市：住
RPQNMLRKKHLFFCD08CC,光明段,40.50,都市：商
RPQNMLRKKHLFFCD08CC,光明段,.60,都市：商
RPQNMLLLKHLFFAD37CC,中正段,60.01,都市：商
RPQNMLSKKHLFFCD18CC,竹篙厝段,.00,都市：商
RPTNMLTKKHLFFCD58CC,仁和段,.00,都市：住
RPRNMLLLKHLFFAD47CC,立人段,3.26,都市：住
