鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路181~210號,9.02,住,,,1050125,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041007,93.49000000000001,0,0,0,無,有,7630000,81613,坡道機械,0.0,0,,RPPOMLQKKHLFFAE67CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路181~210號,7.22,住,,,1050118,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041007,75.33,0,0,0,無,有,6600000,87614,,0.0,0,,RPQOMLQKKHLFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路181~210號,7.53,住,,,1050125,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041007,78.14,0,0,0,無,有,7100000,90863,,0.0,0,,RPROMLQKKHLFFAE87CA
前金區,房地(土地+建物)+車位,高雄市前金區中華三路91~120號,11.92,商,,,1050127,土地1建物1車位1,五層,三十七層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041102,287.59,4,2,3,有,有,21380000,74342,坡道平面,15.92,0,,RPSOMLQKKHLFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里美術東六街241~270號,14.72,商,,,1050121,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031210,166.49,2,2,2,有,有,12060000,72437,坡道平面,0.0,1650000,,RPRNMLQKKHLFFAE77CA
新興區,房地(土地+建物),高雄市新興區新興路31~60號,9.01,商,,,1050128,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306,81.01,2,1,1,有,有,6800000,83940,,0.0,0,含裝潢,RPPOMLPJKHLFFBE57CA
新興區,房地(土地+建物),高雄市新興區復興二路301~330號,11.0,商,,,1050122,土地1建物1車位0,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840911,189.23,4,2,2,有,有,10000000,52846,,0.0,0,,RPPNMLQKKHLFFBE67CA
前鎮區,房地(土地+建物),高雄市前鎮區佛西街30巷1~30號,26.21,住,,,1050111,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760221,81.22,3,2,1,有,無,1400000,17237,,0.0,0,,RPSOMLLJKHLFFCE57CA
前鎮區,土地,憲德段91~120地號,109.5,住,,,1050125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,73059,,0.0,0,,RPXOMLLJKHLFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區光華三路181~210號,8.72,住,,,1041222,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,80.37,2,1,2,有,有,4300000,53503,,0.0,0,,RPPPMLLJKHLFFCE37CA
小港區,房地(土地+建物),高雄市小港區漢民路1~30號,9.16,住,,,1050116,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041103,105.31,2,2,1,有,有,3350000,31811,,0.0,0,,RPRNMLMJKHLFFCE47CA
小港區,房地(土地+建物),高雄市小港區廈莊五街20巷1~30號,58.0,住,,,1050115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021213,133.87,4,2,3,有,無,10500000,78434,,0.0,0,,RPSNMLNJKHLFFCE67CA
前鎮區,土地,鎮昌段241~270地號,11.0,住,,,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,894300,81300,,0.0,0,畸零地或有合併使用之交易。,RPXNMLNJKHLFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區天后街31~60號,8.37,商,,,1050118,土地0建物1車位0,五層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0800301,117.74000000000001,0,0,0,無,有,1500000,12740,,0.0,0,,RPROMLNJKHLFFCE67CA
前鎮區,土地,草衙段一小段1~30地號,99.86,住,,,1050120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7550000,75606,,0.0,0,,RPRPMLOJKHLFFCE87CA
前鎮區,房地(土地+建物),高雄市前鎮區草衙中街31~60號,49.05,商,,,1050106,土地1建物1車位0,一層，二層，騎樓，地下層,七層,店面(店鋪),住商用,鋼筋混凝土造,0820429,178.75,2,2,2,有,有,8640000,48336,,0.0,0,,RPTPMLOJKHLFFCE08CA
前鎮區,土地,仁愛段301~330地號,25.0,商,,,1050125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,935000,37400,,0.0,0,向政府機關承購之案件。,RPTOMLPJKHLFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區廣東三街31~60號,24.3,住,,,1050121,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711201,88.17,3,2,2,有,有,2000000,22683,,0.0,0,,RPOOMLPKKHLFFCE67CA
小港區,房地(土地+建物),高雄市小港區平和九路61~90號,25.91,住,,,1050124,土地9建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0711228,128.27,3,2,2,有,有,3460000,26974,,0.0,0,,RPTNMLRKKHLFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區新光路1~30號,1.28,商,,,1050123,土地2建物1車位0,十層,三十九層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,40.29,1,1,1,有,有,2000000,49640,,0.0,0,,RPWNMLRKKHLFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區和平二路134巷2弄1~30號,71.0,住,,,1050126,土地1建物1車位0,全,二層,透天厝,,加強磚造,0650409,77.7,3,1,1,有,無,5100000,65637,,0.0,0,,RPSNMLMLKHLFFCE77CA
小港區,房地(土地+建物)+車位,高雄市小港區平和五路1~30號,35.56,住,,,1041225,土地2建物2車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881111,151.98,3,2,2,有,有,4500000,29609,坡道平面,19.99,0,,RPSNMLLKLHLFFCE67CA
三民區,房地(土地+建物),高雄市三民區同盟三路271~300號,11.05,住,,,1050122,土地1建物1車位0,十一層，電梯樓梯間,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,155.53,3,2,2,有,有,6500000,41793,,0.0,0,,RPXNMLNJKHLFFDE28CA
三民區,房地(土地+建物),高雄市三民區松江街391~420號,36.0,住,,,1050108,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0740821,104.68,4,2,3,有,無,3070000,29327,,0.0,0,二親等買賣,RPQPMLNJKHLFFDE77CA
三民區,房地(土地+建物),高雄市三民區九如一路931~960號,4.67,商,,,1041231,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850214,49.38,1,0,1,有,無,1850000,37465,,0.0,0,,RPTPMLNJKHLFFDE08CA
