鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
六腳鄉,土地,三姓寮段三義小段151~180地號,5225.0,,特定農業區,農牧用地,1050108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6270000,1200,,0.0,0,,RPTNMLPJKHLFFBQ09CA
東石鄉,房地(土地+建物),嘉義縣東石鄉湖底10鄰1~30號,2008.0,,鄉村區,乙種建築用地,1041220,土地3建物1車位0,見其他登記事項，騎樓,一層,倉庫,工業用,磚造,0610120,399.58,0,0,0,無,無,28000000,,,0.0,0,,RPSNMLOJKHLFFBQ88CA
六腳鄉,土地,三姓寮段三義小段271~300地號,1924.0,,特定農業區,農牧用地,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2501200,1300,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLMLKHLFFBQ98CA
民雄鄉,土地,崙子頂段181~210地號,1902.0,,一般農業區,水利用地,1041130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,655000,344,,0.0,0,,RPSNMLMJKHLFFCQ78CA
民雄鄉,土地,崙子頂段1~30地號,2971.0,,一般農業區,水利用地,1041130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1020000,343,,0.0,0,,RPTNMLMJKHLFFCQ88CA
新港鄉,土地,潭子墘段潭大小段241~270地號,2691.0,,特定農業區,農牧用地,1050108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,1338,,0.0,0,受債權債務影響或債務抵償之交易。,RPOOMLMJKHLFFCQ48CA
水上鄉,房地(土地+建物),嘉義縣水上鄉南和村後寮61~90號,31.57,,特定農業區,甲種建築用地,1050122,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0841227,87.71,3,1,2,有,無,720000,8209,,0.0,0,,RPRNMLNJKHLFFDQ88CA
太保市,土地,田尾段田尾小段421~450地號,714.0,,特定農業區,農牧用地,1041229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1681,,0.0,0,,RPPNMLPJKHLFFDQ88CA
中埔鄉,土地,和興段1201~1230地號,728.2,,特定農業區,水利用地,1041231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530130,728,,0.0,0,,RPTNMLPKKHLFFDQ76CA
太保市,房地(土地+建物),嘉義縣太保市舊埤里新埤1~30號,108.29,,特定農業區,甲種建築用地,1050120,土地6建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1040910,188.05,4,2,4,有,無,5350000,28450,,0.0,0,,RPSNMLQKKHLFFDQ76CA
中埔鄉,土地,灣潭子段1~30地號,102.0,,,,1040515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16320,160,,0.0,0,,RPTNMLNLKHLFFDQ66CA
中埔鄉,土地,灣潭子段1~30地號,130.0,,,,1040515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20800,160,,0.0,0,,RPUNMLNLKHLFFDQ76CA
中埔鄉,土地,灣潭子段1~30地號,677.0,,,,1040305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108320,160,,0.0,0,,RPPNMLOLKHLFFDQ98CA
水上鄉,土地,粗溪段粗溪小段361~390地號,2402.0,,特定農業區,農牧用地,1041106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2882400,1200,,0.0,0,,RPOOMLPLKHLFFDQ09CA
