編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLPJKIKFFAN98CC,9,129.85,見其他登記事項,鋼筋混凝土造,96年3月20日,三層,
RPUOMLPLKIKFFCN86CC,5,182.16,見其他登記事項,鋼筋混凝土造,100年1月3日,四層,
RPTNMLOJKIKFFAN78CC,27,207.90,見其他登記事項,鋼筋混凝土造,77年11月5日,五層,
RPXNMLNKJIKFFDN76CC,39,61.42,住家用,鋼筋混凝土造,66年1月29日,三層,
RPPNMLPLJIKFFDN98DC,25,127.98,住家用,鋼筋混凝土造,79年7月6日,七層,
RPTNMLLJKIKFFDN88DC,40,96.60,住家用,鋼筋混凝土加強磚造,65年4月2日,二層,
RPTNMLOJJIKFFDN09DC,24,92.36,商業用,鋼筋混凝土造,80年6月7日,七層,
RPTNMLOJJIKFFDN09DC,24,95.93,住家用,鋼筋混凝土造,80年6月7日,七層,
RPTNMLMLJHLFFDN09DC,43,104.52,住商用,鋼筋混凝土加強磚造,61年10月12日,三層,
RPTNMLMKJHLFFAN58CC,48,74.46,住家用,加強磚造,56年12月4日,二層,
RPUNMLKLJIKFFDN98DC,18,95.38,住家用,鋼筋混凝土造,86年8月14日,七層,
RPUNMLKLJIKFFDN98DC,18,40.41,共有部分,鋼筋混凝土造,86年8月14日,七層,
RPPNMLPLJHLFFCN78CC,22,160.58,住家用,鋼筋混凝土造,82年11月5日,四層,
RPVNMLTLJHLFFCN17CC,43,23.25,住家用,加強磚造,62年6月30日,二層,
RPWNMLPJJHLFFCN76DC,2,28.00,見其他登記事項,鋼筋混凝土造,102年7月30日,四層,
RPSNMLSKJHLFFBN66DC,27,120.75,商業用,鋼造,77年11月16日,一層,
RPQNMLSKJHLFFBN09DC,27,120.75,商業用,鋼造,77年11月16日,一層,
