編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPPNMLNKKHMFFEP88CA,坡道平面,0,
RPRNMLSJKHMFFAP09CA,一樓平面,0,
RPSNMLQKKHMFFAP66EA,一樓平面,0,
RPTPMLOKKHMFFAP56CA,坡道平面,0,
RPQNMLPKKHMFFDP56DA,升降機械,0,
RPTNMLKLKHMFFBP78CA,坡道平面,0,
RPROMLPKKHMFFAP09DA,一樓平面,0,19.15
RPQNMLLLKHMFFDP78CA,坡道平面,0,
RPROMLSKKHMFFAP76DA,一樓平面,0,19.15
RPPNMLLLKHMFFAP38CA,坡道平面,0,
SPSNMLMLKHMFFDP56CA,坡道平面,0,16.29
RPSNMLMLKHMFFDP09CA,坡道平面,0,16.29
RPPNMLQKLHMFFAP88CA,坡道平面,0,
RPPNMLQKLHMFFAP88CA,坡道平面,0,
RPVNMLNJLHMFFAP09CA,一樓平面,0,19.15
RPRNMLLLLHMFFBP78CA,坡道平面,0,19.61
RPRNMLKKMHMFFDP88CA,升降機械,0,
RPTOMLKMLHMFFAP98CA,一樓平面,0,
RPUNMLTJLHMFFCP17CA,坡道平面,0,
RPRNMLTLLHMFFAP86CA,坡道機械,0,
RPPNMLLLLHMFFDP78CA,升降機械,0,
RPWNMLNLLHMFFAP86DA,坡道機械,0,
RPPNMLQJMHMFFFP76CA,坡道平面,0,26.18
RPPNMLNLLHMFFAP68CA,坡道機械,0,
RPSOMLNLLHMFFAP09CA,坡道機械,0,
RPPNMLTLLHMFFDP96CA,坡道平面,0,
RPSNMLRJMHMFFAP76DA,坡道平面,0,
RPROMLMKNHMFFDP66CA,其他,0,
RPRNMLRLMHMFFEP17CA,坡道平面,0,
RPUNMLNKMHMFFAP66DA,坡道平面,0,14.14
RPVNMLOJNHMFFAP96EA,一樓平面,0,19.15
RPSOMLPKNHMFFDP07CA,坡道平面,0,14.88
RPWNMLMKNHMFFAP76CA,坡道機械,0,3.16
RPPNMLQJMHMFFDP66DA,坡道平面,0,
RPPNMLNKMHMFFAP78DA,坡道平面,0,
RPUNMLMKMHMFFAP09CA,坡道平面,0,
RPPNMLLJNHMFFAP48CA,一樓平面,0,
RPPNMLLLMHMFFBP68CA,升降機械,0,11.87
RPPNMLRJNHMFFFP96CA,坡道平面,350000,26.18
RPRNMLPLMHMFFEP96CA,坡道平面,0,
RPQNMLNJNHMFFAP98EA,一樓平面,0,
RPRNMLTJNHMFFBP96CA,坡道平面,0,
RPRNMLNJNHMFFAP88CA,坡道機械,0,18.54
RPPNMLQLNHMFFAP56CA,坡道平面,0,
