鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
民雄鄉,土地,好收段竹圍後小段511~540地號,1623.0,,特定農業區,農牧用地,1050402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1866000,1150,,0.0,0,,RPPNMLNJNHLFFCQ88CA
民雄鄉,車位,嘉義縣民雄鄉興南村頭橋751~780號,0.0,,,,1050412,土地0建物0車位1,,,其他,,,,25.31,0,0,0,有,無,210000,,坡道平面,0.0,210000,,RPRNMLOJNHLFFCQ56CA
新港鄉,土地,三間厝段991~1020地號,3800.0,,特定農業區,農牧用地,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,1750,,0.0,0,,RPPNMLPJNHLFFCQ09CA
大林鎮,土地,中坑段331~360地號,4374.0,,一般農業區,農牧用地,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4650000,1063,,0.0,0,,RPRNMLPJNHLFFCQ66CA
溪口鄉,土地,上崙段妙崙小段121~150地號,2789.0,,特定農業區,農牧用地,1050416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3346800,1200,,0.0,0,,RPQNMLQJNHLFFCQ66CA
新港鄉,土地,埤頭段共和小段361~390地號,2461.0,,特定農業區,農牧用地,1050327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2550000,1036,,0.0,0,,RPQNMLRJNHLFFCQ76CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉福興村3鄰牛稠溪1~30號,262.58,,鄉村區,乙種建築用地,1050414,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0750410,94.87,2,2,2,有,無,1500000,15811,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLRKNHLFFCQ96CA
中埔鄉,土地,石段151~180地號,508.0,,山坡地保育區,農牧用地,1050419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,137160,270,,0.0,0,親友、員工或其他特殊關係間之交易。此案件為公族間登記移轉。,RPQNMLRJNHLFFDQ86CA
太保市,房地(土地+建物),嘉義縣太保市舊埤里新安一街2巷1~30號,47.0,,鄉村區,乙種建築用地,1050326,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0880531,99.5,3,1,2,有,有,1600000,16080,,0.0,0,,RPRNMLRJNHLFFDQ96CA
