鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
卓蘭鎮,土地,上庄段181~210地號,84.71,住,,,1050406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,645000,7614,,0.0,0,,RPQNMLOJNHLFFAK28CA
公館鄉,土地,館聖段691~720地號,512.97,住,,,1050401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,22418,,0.0,0,,RPROMLOJNHLFFBK58CA
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗巿綠苗里17鄰博愛街91~120號,23.15,住,,,1050326,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830601,149.6,4,2,2,有,有,3200000,21390,坡道機械,0.0,0,,RPSNMLNKNHLFFBK58CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿福星里5鄰福星街181~210號,7.09,住,,,1050418,土地1建物1車位0,五層,,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810929,77.28,1,1,1,有,無,1480000,19151,,0.0,0,,RPUOMLNKNHLFFBK88CA
苗栗市,土地,嘉盛段1~30地號,133.0,,特定農業區,甲種建築用地,1050321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,15038,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLPLNHLFFBK09CA
苗栗市,房地(土地+建物),苗栗縣苗栗巿福麗里28鄰民族路121~150號,101.66,住,,,1041203,土地1建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,0770303,244.13,4,2,3,有,無,11500000,47106,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLLJOHLFFBK08CA
苑裡鎮,土地,興隆段1~30地號,304.55,,山坡地保育區,農牧用地,1050220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,395919,1300,,0.0,0,,RPQNMLNKNHLFFCK48CA
後龍鎮,土地,新港段後壁厝小段31~60地號,204.0,,鄉村區,乙種建築用地,1040426,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2754000,13500,,0.0,0,政府代為標售地籍清理土地,RPTNMLMJNHLFFDK68CA
後龍鎮,土地,新港段後壁厝小段31~60地號,79.0,,鄉村區,乙種建築用地,1050426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1066500,13500,,0.0,0,政府代為標售地籍清理土地,RPUNMLMJNHLFFDK78CA
