編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLTJNHLFFDQ67CC,9,102.34,見其他登記事項,鋼筋混凝土造,96年2月8日,四層,
RPWNMLSKOHLFFCQ97DC,25,144.45,住商用,鋼筋混凝土造,80年11月7日,三層,
RPSNMLQJNHLFFCQ07CC,35,123.54,住商用,鋼筋混凝土加強磚造,70年6月3日,二層,
RPRNMLLJPHLFFDQ76CC,20,148.19,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPOOMLOKPHLFFDQ96CC,12,173.22,住家用,鋼筋混凝土造,93年4月15日,四層,
RPPNMLSLOHLFFBQ17CC,10,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
RPQNMLLJPHLFFBQ09CC,11,33.02,住家用,鋼筋混凝土造,94年10月3日,十層,
RPPOMLOKPHLFFDQ07CC,22,180.46,住家用,鋼筋混凝土造,83年4月8日,四層,
RPQNMLNLPHLFFDQ07CC,9,102.34,見其他登記事項,鋼筋混凝土造,96年2月8日,四層,
RPRNMLNLPHLFFDQ17CC,9,102.34,見其他登記事項,鋼筋混凝土造,96年2月8日,四層,
RPUNMLTJNHLFFBQ47CC,41,100.32,住家用,鋼筋混凝土加強磚造,64年3月19日,二層,
RPPNMLNLPHLFFBQ76CC,18,61.22,住家用,鋼筋混凝土造,87年12月3日,五層,
RPQNMLMKNHLFFBQ09CC,8,100.00,見其他登記事項,鋼筋混凝土造,97年1月31日,四層,
RPQNMLSLOHLFFBQ27CC,10,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
RPQNMLSLOHLFFBQ27CC,10,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
RPUNMLOLNHLFFBQ17CC,25,845.89,見其他登記事項,鋼造,80年9月13日,一層,
RPUNMLOLNHLFFBQ17CC,22,1072.88,工業用,鋼筋混凝土造,83年2月8日,一層,
RPUNMLOLNHLFFBQ17CC,22,516.01,見其他登記事項,鋼筋混凝土造,83年2月8日,三層,
