編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLNJNHLFFAN88CA,38,79.76,住家用,鋼筋混凝土造,67年9月29日,三層,三層
RPOOMLOJNHLFFAN48CA,48,88.00,住家用,鋼筋混凝土加強磚造,57年7月26日,二層,一層 二層
RPRPMLTJNHLFFCN96CA,,410.41,見其他登記事項,鋼筋混凝土造,104年11月30日,四層,一層 二層 三層 四層 見其他登記事項
RPSPMLTJNHLFFCN07CA,,155.92,見其他登記事項,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 見其他登記事項
RPOPMLTJNHLFFCN66CA,,160.11,見其他登記事項,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 見其他登記事項
RPQPMLTJNHLFFCN86CA,,155.92,見其他登記事項,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 見其他登記事項
RPPPMLTJNHLFFCN76CA,,155.92,見其他登記事項,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 見其他登記事項
RPTPMLTJNHLFFCN17CA,,155.92,見其他登記事項,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJNHLFFDN98CA,24,34.48,住家用,鋼筋混凝土造,81年1月6日,六層,五層
RPSNMLNJNHLFFDN98CA,24,5.60,見其他登記事項,鋼筋混凝土造,81年1月6日,六層,
RPSNMLNJNHLFFDN98CA,24,1.17,見其他登記事項,鋼筋混凝土造,81年1月6日,六層,
RPSNMLNJNHLFFDN98CA,24,8.36,見其他登記事項,鋼筋混凝土造,81年1月6日,六層,
RPWNMLLKNHLFFDN66CA,1,216.79,見其他登記事項,鋼筋混凝土造,104年7月17日,四層,一層 二層 三層 四層
RPVNMLRLNHLFFBN07CA,35,131.31,住商用,加強磚造,70年1月29日,二層,一層 二層 騎樓
RPVNMLOJNHLFFFN96CA,33,109.28,住家用,加強磚造,72年8月8日,二層,一層 二層
RPSNMLNJNHLFFHN86DA,1,162.91,見其他登記事項,鋼筋混凝土造,104年9月9日,三層,一層 二層 三層 屋頂突出物
RPTNMLKKNHLFFAN68DA,35,102.00,住家用,加強磚造,69年10月24日,二層,一層 二層
RPOOMLNLNHLFFAN68DA,15,118.01,見其他登記事項,鋼筋混凝土造,90年1月30日,四層,一層 二層 三層 四層
RPSNMLNJNHLFFAN78DA,1,177.95,見其他登記事項,鋼筋混凝土造,104年8月19日,四層,一層 二層 三層 四層
