鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,建物,臺北市內湖區民權東路六段91~120號,0.0,商,,,1080504,土地0建物1車位2,五層,15,辦公商業大樓,商業用,鋼筋混凝土造,0970130,219.89999999999998,4,2,2,有,有,無,42000,191,坡道機械,12.96,0,,RPPNMLLKNHOFFCA67CC
內湖區,建物,臺北市內湖區環山路二段121~150號,0.0,住,,,1080504,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700128,18.43,0,0,0,無,無,有,9000,488,,0.0,0,,RPQNMLLKNHOFFCA77CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,住,,,1080503,土地0建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,144.36,4,2,2,有,有,有,55000,381,,0.0,0,,RPSNMLLKNHOFFCA97CC
中山區,建物,臺北市中山區新生北路二段28巷1~30號,0.0,其他,,,1080430,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780517,77.81,2,1,1,有,有,有,35000,450,,0.0,0,,RPTNMLLKNHOFFCA08CC
中山區,建物,臺北市中山區新生北路三段56巷1~30號,0.0,商,,,1080502,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,76.05,2,1,1,有,有,有,65000,855,,0.0,0,,RPUNMLLKNHOFFCA18CC
中山區,建物,臺北市中山區民權東路二段135巷31~60號,0.0,住,,,1080430,土地0建物1車位0,十層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030926,63.269999999999996,1,1,1,有,有,有,40000,632,,0.0,0,,RPWNMLLKNHOFFCA38CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1080430,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,72.04,1,1,1,有,有,有,41700,579,,0.0,0,,RPXNMLLKNHOFFCA48CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1080430,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,64.72,1,1,1,有,有,有,40000,618,,0.0,0,,RPOOMLLKNHOFFCA67CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1080413,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.64,1,1,1,有,有,有,57000,636,,0.0,0,,RPPOMLLKNHOFFCA77CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1080429,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011112,79.22,1,1,1,有,有,有,50000,631,,0.0,0,,RPQOMLLKNHOFFCA87CC
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,,,1080425,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,68.78999999999999,1,1,1,有,有,有,45000,654,,0.0,0,,RPROMLLKNHOFFCA97CC
中山區,建物,臺北市中山區撫順街1~30號,0.0,商,,,1080429,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,63.449999999999996,1,1,1,有,有,有,30000,473,,0.0,0,,RPSOMLLKNHOFFCA08CC
大同區,建物,臺北市大同區市民大道一段211~240號,0.0,其他,,,1080503,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980724,44.739999999999995,1,1,1,有,有,有,25000,559,,0.0,0,,RPRNMLLKNHOFFBA77CC
信義區,建物,臺北市信義區松勤街1~30號,0.0,其他,,,1080414,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0961225,98.4,1,1,1,有,有,有,65534,666,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLKNHOFFDA77CC
信義區,建物,臺北市信義區永吉路1~30號,0.0,商,,,1080424,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,94.61999999999999,2,1,1,有,有,有,58000,613,,0.0,0,,RPSNMLLKNHOFFDA08CC
松山區,建物,臺北市松山區民生東路五段1~30號,0.0,其他,,,1080429,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060823,59.379999999999995,1,1,1,有,有,有,48000,808,,0.0,0,,RPVNMLLKNHOFFDA38CC
南港區,房地(土地+建物),臺北市南港區研究院路二段151~180號,30.75,住,,,1080401,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.41,2,1,1,有,無,有,27000,328,,0.0,0,,RPXNMLLKNHOFFDA58CC
