鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中西區,房地(土地+建物),臺南市中西區湖美一街102巷1~30號,95.54,住,,,1080810,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830311,238.4,4,2,3,有,有,有,23000,96,,0.0,0,,RPRNMLMKQHOFFAD38CC
北區,建物,臺南市北區東豐路305巷86弄1~30號,0.0,,,,1080811,土地0建物1車位0,二層,2,套房(1房1廳1衛),住家用,加強磚造,0681020,19.83,1,0,0,無,無,有,5500,277,,0.0,0,,RPTNMLMKQHOFFAD58CC
安平區,建物,臺南市安平區健康二街361~390號,0.0,,,,1080717,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0810716,43.0,1,0,1,有,無,有,10000,233,,0.0,0,,RPQOMLMKQHOFFAD38CC
安平區,建物,臺南市安平區健康二街361~390號,0.0,,,,1080720,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0810716,30.0,1,0,1,有,無,有,7500,250,,0.0,0,,RPROMLMKQHOFFAD48CC
東區,建物,臺南市東區富農街二段31~60號,0.0,,,,1080731,土地0建物1車位0,四層,4,套房(1房1廳1衛),住商用,鋼筋混凝土構造,0820401,19.83,1,0,0,無,無,有,3500,177,,0.0,0,分租套房，坪數約6坪,RPPOMLMKQHOFFCD48CC
東區,建物,臺南市東區長榮路二段91~120號,0.0,,,,1080803,土地0建物1車位0,七層,9,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0780620,27.59,1,0,1,有,無,有,5000,181,,0.0,0,,RPROMLMKQHOFFCD68CC
中西區,房地(土地+建物),臺南市中西區民生路一段61~90號,26.0,商,,,1080719,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711120,132.92000000000002,3,2,2,有,無,有,10000,75,,0.0,0,,RPUNMLOKQHOFFAD88CC
新市區,房地(土地+建物),臺南市新巿區復興路62巷1~30號,22.12,住,,,1080813,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0840531,103.6,3,2,2,有,有,有,18000,174,,0.0,0,,RPOOMLOKQHOFFHD09CC
善化區,房地(土地+建物),臺南市善化區小新營301~330號,0.0,工,,,1080731,土地1建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,1071122,160.55,0,0,1,有,無,無,45000,,,0.0,0,,RPQOMLOKQHOFFHD66CC
