編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLLJQHLFFCT67CC,44,144.68,住家用,鋼筋混凝土加強磚造,61年11月30日,二層,
RPSNMLLKQHLFFCT27CC,21,217.10,住商用,鋼筋混凝土造,84年4月28日,六層,
RPPOMLNJIILFFAT88CC,,91.26,住商用,鋼筋混凝土加強磚造,,二層,
RPUNMLPLIILFFAT17DC,22,1004.78,見其他登記事項,鋼筋混凝土造,83年12月1日,七層,
RPVNMLMJQHLFFAT37CC,12,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPVNMLMJQHLFFAT37CC,12,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWNMLTJQHLFFAT28DC,42,63.75,住商用,鋼筋混凝土加強磚造,63年12月20日,二層,
RPVNMLMLRHLFFAT77DC,35,268.76,住商用,鋼筋混凝土造,71年2月26日,四層,
RPUNMLTJQHLFFAT08DC,21,25.00,見其他登記事項,鋼筋混凝土造,84年3月3日,七層,
RPTNMLTKRHLFFAT18DC,40,219.42,住商用,鋼筋混凝土加強磚造,65年3月23日,二層,
RPWNMLSJRHLFFAT28DC,13,145.49,見其他登記事項,鋼筋混凝土造,92年4月23日,五層,
