鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
公館鄉,土地,公館段661~690地號,4130.0,,山坡地保育區,農牧用地,1050717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1090,,0.0,0,,RPWOMLMJQHLFFBK56CA
苗栗市,土地,文聖段1261~1290地號,43.68,其他,,,1050615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,27473,,0.0,0,,RPOOMLNJQHLFFBK48CA
頭屋鄉,土地,象山段1~30地號,620.63,,山坡地保育區,農牧用地,1050719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,836000,1347,,0.0,0,,RPPNMLQLQHLFFBK98CA
公館鄉,房地(土地+建物),苗栗縣公館鄉鶴岡村1鄰1~30號,805.0,,特定農業區,農牧用地,1050628,土地1建物1車位0,一層，二層,,農舍,農舍,加強磚造,0700720,228.8,6,3,2,有,無,6500000,,,0.0,0,,RPTNMLQLQHLFFBK76CA
通霄鎮,土地,平元段1201~1230地號,166.58,住,,,1050712,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,18009,,0.0,0,買受人負擔1225及1226地號之土地增值稅合計25萬7916元,RPSNMLLJQHLFFCK68CA
後龍鎮,土地,外埔段1171~1200地號,1235.0,其他,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1514114,1226,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLNJQHLFFDK76CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里2鄰科專六路241~270號,133.23,住,,,1050424,土地2建物1車位0,一層，二層，三層，四層，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1041231,262.1,7,0,8,有,有,17400000,66387,,0.0,0,,RPTOMLQLQHLFFDK07CA
銅鑼鄉,土地,三座厝段241~270地號,2531.0,,山坡地保育區,農牧用地,1050506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,2055,,0.0,0,含道路持分~待全區規畫完畢開始過戶,RPUNMLMJQHLFFEK56CA
三義鄉,土地,雙湖段691~720地號,1067.57,其他,,,1050610,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,8899,,0.0,0,包含公共設施保留地之交易。,RPSNMLNJQHLFFEK09CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮興隆里14鄰國泰新村121~150號,90.81,,山坡地保育區,丙種建築用地,1050715,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701226,98.0,3,2,2,有,無,3000000,30612,,0.0,0,含增建或未登記建物。,RPQNMLLJQHLFFFK78CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮自強里13鄰中華路1111~1140號,137.0,住,,,1050630,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0651023,180.57,1,2,2,有,無,15500000,85839,,0.0,0,,RPSNMLOJQHLFFFK66CA
