編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLNJQHLFFAP76CA,23,192.48,住家用,鋼筋混凝土造,82年11月22日,四層,一層 二層 三層 四層 電梯樓梯間
RPQNMLOJQHLFFCP66CA,19,142.80,住家用,加強磚造,86年3月21日,一層,一層
RPPNMLOJQHLFFCP56CA,23,189.63,住家用,鋼筋混凝土造,82年8月20日,三層,一層 二層 三層 電梯樓梯間
RPRNMLMJQHLFFCP56CA,33,101.75,住商用,見其他登記事項,72年2月1日,二層,一層 二層
RPQNMLMJQHLFFCP09CA,37,173.21,見其他登記事項,鋼筋混凝土造,68年10月18日,三層,一層 二層 三層 騎樓 見其他登記事項
RPUNMLMJQHLFFCP86CA,10,255.51,見其他登記事項,鋼筋混凝土造,95年5月16日,四層,一層 二層 三層 四層 地下層
RPUNMLMJQHLFFCP86CA,10,30.23,共有部份,鋼筋混凝土造,95年5月16日,,
RPRNMLQLQHLFFDP37DA,25,107.57,住家用,加強磚造,80年2月11日,二層,一層 二層
RPPNMLNJQHLFFAP98DA,40,57.16,住家用,加強磚造,65年9月10日,三層,一層 二層 三層 騎樓
RPWNMLQJRHLFFAP57EA,19,44.06,住家用,鋼筋混凝土造,86年10月31日,五層,五層
RPWNMLQJRHLFFAP57EA,19,23.69,共同部份,鋼筋混凝土造,86年10月31日,五層,
RPROMLPJQHLFFAP86DA,24,162.47,住商用,鋼筋混凝土造,81年7月20日,三層,一層 二層 三層 電梯樓梯間
RPOOMLNJQHLFFEP76DA,21,206.82,住家用,鋼筋混凝土造,84年8月16日,四層,一層 二層 三層 四層 騎樓
RPRNMLSJQHLFFEP37CA,20,23.74,住家用,鋼筋混凝土造,85年6月26日,八層,三層
RPRNMLSJQHLFFEP37CA,20,2.91,見其他登記事項,鋼筋混凝土造,85年6月26日,八層,
RPRNMLSJQHLFFEP37CA,20,3.28,見其他登記事項,鋼筋混凝土造,85年6月26日,,
RPRNMLTLQHLFFCP47CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPRNMLTJQHLFFDP47DA,2,309.22,住家用,鋼筋混凝土造,103年11月19日,三層,
RPRNMLOJQHLFFDP86CA,1,193.99,見其他登記事項,鋼筋混凝土造,104年3月11日,三層,一層 二層 三層 電梯樓梯間
RPQOMLSJQHLFFAP96CA,22,171.96,住家用,鋼筋混凝土造,83年11月15日,三層,一層 二層 三層
RPPNMLMKQHLFFAP88CA,3,415.89,見其他登記事項,鋼筋混凝土造,102年10月18日,五層,一層 二層 三層 四層 五層
RPPNMLMKQHLFFAP88CA,3,4.67,見其他登記事項,鋼筋混凝土造,102年10月18日,一層,
RPXNMLKMQHLFFCP27CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPWNMLKMQHLFFCP17CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPQOMLKMQHLFFCP66CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPVNMLKMQHLFFCP07CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPOOMLKMQHLFFCP09CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPRNMLOJQHLFFAP56CA,4,185.70,住家用,鋼筋混凝土造,101年5月12日,三層,一層 二層 三層 電梯樓梯間
RPROMLKMQHLFFCP76CA,,213.29,住家用,鋼筋混凝土造,105年5月5日,四層,一層 二層 三層 四層
RPSOMLKMQHLFFCP86CA,,153.43,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPUNMLOJQHLFFDP17CA,17,168.22,住家用,鋼筋混凝土造,88年2月12日,三層,一層 二層 三層 電梯樓梯間
RPSNMLKKQHLFFBP09CA,11,162.04,住家用,鋼筋混凝土造,94年5月28日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPRNMLKKQHLFFBP98CA,22,108.51,住家用,鋼筋混凝土造,83年1月22日,九層,七層
