鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市嘉豐五路二段151~180號,0.0,住,,,1040407,土地0建物1車位0,三層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950623,29.9,1,1,1,有,有,有,11000,368,,0.0,0,租金含管.網路.第四台,RPSNMLPJNHKFFBJ68CC
竹北市,建物,新竹縣竹北市成功九街61~90號,0.0,住,,,1040406,土地0建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011212,141.7,3,2,2,有,有,有,18000,127,坡道平面,0.0,0,,RPTNMLPJNHKFFBJ78CC
竹北市,建物,新竹縣竹北市勝利二路121~150號,0.0,住,,,1040406,土地0建物1車位1,二十層,20,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930517,284.89,5,2,3,有,有,有,31700,111,坡道平面,0.0,0,含管理費,RPUNMLPJNHKFFBJ88CC
竹北市,建物,新竹縣竹北市興隆路三段37巷1~30號,0.0,住,,,1040406,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010504,204.63,4,2,2,有,有,無,19000,93,坡道機械,0.0,0,,RPVNMLPJNHKFFBJ98CC
竹北市,建物,新竹縣竹北市六家一路一段121~150號,0.0,住,,,1040416,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000707,124.44999999999999,2,2,1,有,有,有,19000,153,坡道平面,0.0,0,,RPWNMLPJNHKFFBJ09CC
竹北市,建物,新竹縣竹北市科大一路181~210號,0.0,住,,,1040415,土地0建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,132.23,2,2,1,有,有,無,15000,113,坡道平面,0.0,0,,RPROMLPJNHKFFBJ68CC
竹北市,建物,新竹縣竹北市六家一路一段211~240號,0.0,住,,,1040415,土地0建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030725,222.52,3,2,2,有,有,無,26000,117,坡道平面,0.0,0,,RPSOMLPJNHKFFBJ78CC
竹北市,建物,新竹縣竹北市嘉豐一街91~120號,0.0,住,,,1040416,土地0建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920321,172.95999999999998,4,2,2,有,有,有,22500,130,坡道平面,0.0,0,,RPTOMLPJNHKFFBJ88CC
竹北市,建物,新竹縣竹北市臺科路61~90號,0.0,住,,,1040418,土地0建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000805,140.95999999999998,3,2,2,有,有,有,25000,177,坡道平面,0.0,0,租金含管,RPUOMLPJNHKFFBJ98CC
竹北市,建物,新竹縣竹北市莊敬三路31~60號,0.0,住,,,1040419,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930705,151.93,4,2,2,有,有,有,22000,145,坡道平面,0.0,0,租金含管,RPVOMLPJNHKFFBJ09CC
竹北市,建物,新竹縣竹北市嘉豐十一路一段1~30號,0.0,住,,,1040418,土地0建物1車位2,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970825,296.78999999999996,4,2,2,有,有,無,28000,94,坡道平面,0.0,0,租金含管,RPWOMLPJNHKFFBJ56CC
竹北市,建物,新竹縣竹北市隘口三街211~240號,0.0,住,,,1040421,土地0建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991214,190.95,3,2,2,有,有,有,25000,131,坡道平面,0.0,0,租金含管,RPOPMLPJNHKFFBJ48CC
竹北市,建物,新竹縣竹北市莊敬六街241~270號,0.0,商,,,1040424,土地0建物1車位1,見其他登記事項,24,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030321,216.62,0,0,0,無,無,無,26600,123,坡道平面,0.0,0,,RPVOMLQJNHKFFBJ56CC
竹北市,建物,新竹縣竹北市莊敬南路31~60號,0.0,住,,,1040424,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940531,256.15000000000003,3,2,2,有,有,無,22000,86,坡道平面,0.0,0,續租,RPWOMLQJNHKFFBJ66CC
竹北市,建物,新竹縣竹北市莊敬五街61~90號,0.0,住,,,1040426,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950519,128.96,3,2,2,有,有,有,22000,171,坡道平面,0.0,0,租金含管,RPOPMLQJNHKFFBJ58CC
竹北市,建物,新竹縣竹北市光明六路東一段271~300號,0.0,住,,,1040426,土地0建物1車位2,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960528,197.92,4,2,2,有,有,無,25000,126,坡道平面,0.0,0,租金含管,RPPPMLQJNHKFFBJ68CC
竹北市,建物,新竹縣竹北市科大一路211~240號,0.0,住,,,1040427,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,162.41000000000003,3,2,2,有,有,無,17500,108,坡道平面,0.0,0,,RPRPMLQJNHKFFBJ88CC
竹北市,建物,新竹縣竹北市光明九路61~90號,0.0,住,,,1040427,土地0建物1車位0,六層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0940603,32.99,1,1,1,有,有,有,10000,303,,0.0,0,租金含管.網路.第四台,RPSPMLQJNHKFFBJ98CC
