編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLLJPHKFFBK58DC,11,230.55,見其他登記事項,鋼筋混凝土造,93年2月23日,四層,
RPQNMLNJOHKFFBK48CC,42,75.68,住家用,加強磚造,62年1月1日,,
RPSNMLPJOHKFFBK98DC,,113.12,住商用,加強磚造,,一層,
RPSNMLKLNHKFFBK48CC,24,275.73,見其他登記事項,鋼筋混凝土造,80年5月31日,,
RPRNMLNJOHKFFBK58CC,25,208.00,住家用,加強磚造,79年3月3日,,
RPVNMLMKOHKFFDK56CC,10,1157.02,工業用,見其他登記事項,94年3月30日,一層,
RPRNMLSJNHKFFFK86DC,1,209.66,見其他登記事項,鋼筋混凝土造,102年11月19日,4,
RPRNMLSJNHKFFFK86DC,1,9.35,見其他登記事項,鋼筋混凝土造,102年11月19日,4,
RPRNMLSJNHKFFFK86DC,1,10.86,見其他登記事項,鋼筋混凝土造,102年11月19日,4,
RPPNMLNJPHKFFFK88CC,1,194.59,見其他登記事項,鋼筋混凝土造,103年10月6日,十二層,
RPQOMLKLPHKFFFK98CC,4,245.03,見其他登記事項,見其他登記事項,100年1月19日,三層,
RPUNMLRLNHKFFFK27DC,20,229.71,住家用,鋼筋混凝土造,84年8月19日,三層,
RPXNMLKLPHKFFFK96CC,4,273.73,見其他登記事項,見其他登記事項,100年1月19日,三層,
RPUNMLKLPHKFFFK66CC,4,246.15,見其他登記事項,見其他登記事項,100年1月31日,三層,
RPPOMLKLPHKFFFK88CC,4,36.30,見其他登記事項,見其他登記事項,100年7月28日,六層,
RPSOMLKLPHKFFFK56CC,4,192.94,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPQNMLSLPHKFFFK07CC,21,108.33,住家用,鋼筋混凝土造,83年3月23日,八層,
RPUNMLOLPHKFFFK07CC,4,165.86,見其他登記事項,見其他登記事項,100年4月18日,三層,
RPTOMLKLPHKFFFK66CC,4,192.94,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPQNMLNKOHKFFFK98CC,3,42.58,見其他登記事項,見其他登記事項,101年5月23日,十層,
RPQNMLNKOHKFFFK98CC,3,4.46,見其他登記事項,見其他登記事項,101年5月23日,十層,
RPQNMLNKOHKFFFK98CC,3,7.60,見其他登記事項,見其他登記事項,101年5月23日,十層,
RPQNMLNKOHKFFFK98CC,3,48.90,見其他登記事項,見其他登記事項,101年5月23日,十層,
RPVNMLQJPHKFFBK86DC,23,60.12,商業用,鋼筋混凝土造,81年9月30日,,
RPQNMLMLOHKFFFK09DC,38,295.30,見其他登記事項,鋼筋混凝土造,66年12月2日,一層,
RPQNMLMLOHKFFFK09DC,42,471.50,見其他登記事項,鋼筋混凝土造,62年10月1日,一層,
