編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLPJQHIFFAO78CA,6,195.99,見其他登記事項,鋼筋混凝土造,96年12月11日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLPJQHIFFAO68CA,1,227.79,見其他登記事項,鋼筋混凝土造,101年9月20日,二十四層,十四層
RPPNMLPJQHIFFAO68CA,1,49.16,共有部分,鋼筋混凝土造,101年9月20日,二十四層,
RPPNMLPJQHIFFAO68CA,1,135.69,共有部分,鋼筋混凝土造,101年9月20日,二十四層,
RPUNMLPJQHIFFAO56CA,22,36.37,住家用,鋼筋混凝土造,80年3月7日,六層,五層
RPUNMLPJQHIFFAO56CA,22,10.16,共有部分,鋼筋混凝土造,80年3月7日,六層,
RPXNMLPJQHIFFAO86CA,16,17.14,見其他登記事項,鋼筋混凝土造,86年7月15日,十二層,八層
RPXNMLPJQHIFFAO86CA,16,3.14,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPXNMLPJQHIFFAO86CA,16,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPXNMLPJQHIFFAO86CA,16,6.44,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPVNMLQJQHIFFAO76CA,33,83.59,住家用,鋼筋混凝土造,69年11月27日,五層,一層
RPVNMLQJQHIFFAO76CA,,3.93,共有部分,鋼筋混凝土造,,五層,
RPVNMLQJQHIFFAO76CA,,6.48,共有部分,,,000,
RPPOMLQJQHIFFAO88CA,15,25.02,住家用,鋼筋混凝土造,87年3月18日,四層,二層
RPPOMLQJQHIFFAO88CA,15,6.40,共有部分,鋼筋混凝土造,87年3月18日,四層,
RPSOMLLJQHIFFAO68CA,2,83.98,見其他登記事項,鋼筋混凝土造,100年7月18日,十四層,二層
RPSOMLLJQHIFFAO68CA,2,16.93,共有部分,鋼筋混凝土造,100年7月18日,十四層,
RPSOMLLJQHIFFAO68CA,2,21.19,共有部分,鋼筋混凝土造,100年7月18日,十四層,
RPSOMLLJQHIFFAO68CA,2,.01,見其他登記事項,鋼筋混凝土造,100年7月18日,十四層,
RPSOMLLJQHIFFAO68CA,2,.00,共有部分,鋼筋混凝土造,100年7月18日,十四層,
RPSOMLLJQHIFFAO68CA,,172.97,住家用,鋼筋混凝土造,,七層,七層
RPWNMLMJQHIFFAO09CA,1,84.61,共有部分,鋼筋混凝土造,101年9月20日,二十四層,
RPQQMLMJQHIFFAO78CA,,66.20,住家用,鋼筋混凝土造,,五層,一層
RPROMLLJQHIFFAO58CA,27,79.95,住家用,鋼筋混凝土造,75年4月24日,五層,四層
RPROMLLJQHIFFAO58CA,27,11.05,共有部分,鋼筋混凝土造,75年4月24日,五層,
RPQRMLRJQHIFFAO76CA,17,96.69,住家用,鋼筋混凝土造,85年8月13日,十四層,十一層
RPQRMLRJQHIFFAO76CA,17,19.14,共有部分,鋼筋混凝土造,85年8月13日,十四層,
RPQRMLRJQHIFFAO76CA,17,3.47,共有部分,鋼筋混凝土造,85年8月13日,十四層,
