鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
馬公市,土地,東澳段61~90地號,19.82,住,,,1020729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,30272,,0.0,0,,RPRNMLQJQHIFFAX37DA
西嶼鄉,土地,合界頭段331~360地號,107.0,,鄉村區,乙種建築用地,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,299600,2800,,0.0,0,,RPQNMLTJQHIFFAX57DA
湖西鄉,土地,鼎灣新段541~570地號,203.15,,一般農業區,農牧用地,1020801,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,771970,3800,,0.0,0,"澎12號線（鼎灣-潭邊）道路拓寬工程協議價購（3,800元/m2）",RPRNMLTJQHIFFAX67DA
湖西鄉,土地,鼎灣新段331~360地號,73.25,,一般農業區,甲種建築用地,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,402875,5500,,0.0,0,"澎12號線（鼎灣-潭邊）道路拓寬工程協議價購（5,500元/m2）",RPSNMLTJQHIFFAX77DA
湖西鄉,土地,鼎灣新段571~600地號,18.58,,一般農業區,交通用地,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70604,3800,,0.0,0,"澎12號線（鼎灣-潭邊）道路拓寬工程協議價購（3,800元/m2）",RPTNMLTJQHIFFAX87DA
湖西鄉,土地,鼎灣新段601~630地號,54.85,,一般農業區,農牧用地,1020801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,208430,3800,,0.0,0,"澎12號線（鼎灣-潭邊）道路拓寬工程協議價購（3,800元/m2）",RPUNMLTJQHIFFAX97DA
湖西鄉,土地,鼎灣新段601~630地號,54.85,,一般農業區,農牧用地,1020801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,208430,3800,,0.0,0,"澎12號線（鼎灣-潭邊）道路拓寬工程協議價購（3,800元/m2）",RPVNMLTJQHIFFAX08DA
湖西鄉,土地,林投北段331~360地號,129.95,,鄉村區,乙種建築用地,1020729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520000,4002,,0.0,0,,RPSNMLPJQHIFFAX37DA
馬公市,房地(土地+建物),澎湖縣馬公巿東文里東文澳151~180號,53.87,,一般農業區,甲種建築用地,1020617,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土加強磚造,0751018,148.6,4,2,3,有,無,4250000,28600,,0.0,0,,RPTNMLPJQHIFFAX47DA
