編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLQJQHIFFAB57CA,14,11.17,見其他登記事項,鋼筋混凝土造,88年4月19日,九層,
RPOOMLQJQHIFFAB47CA,14,11.17,見其他登記事項,鋼筋混凝土造,88年4月19日,九層,
RPRRMLQJQHIFFAB08CA,6,79.43,見其他登記事項,鋼筋混凝土造,96年9月27日,十三層,十層
RPRRMLQJQHIFFAB08CA,6,38.59,見其他登記事項,鋼筋混凝土造,96年9月27日,十三層,
RPRRMLQJQHIFFAB08CA,6,10.06,見其他登記事項,鋼筋混凝土造,96年9月27日,十三層,
SPUPMLSJQHIFFAB48CA,20,30.87,住家用,鋼筋混凝土造,82年11月2日,十六層,九層
SPUPMLSJQHIFFAB48CA,20,11.44,見其他登記事項,鋼筋混凝土造,82年11月2日,十六層,
RPUPMLSJQHIFFAB38CA,20,30.62,住家用,鋼筋混凝土造,82年11月2日,十六層,十五層
RPUPMLSJQHIFFAB38CA,20,9.22,見其他登記事項,鋼筋混凝土造,82年11月2日,十六層,
RPVNMLSJQHIFFAB28CA,15,62.81,住家用,鋼筋混凝土造,87年9月30日,十二層,十層
RPVNMLSJQHIFFAB28CA,15,17.22,共有部分,鋼筋混凝土造,87年9月30日,十三層,
RPTPMLMJQHIFFAB67CA,23,197.35,住家用,鋼筋混凝土造,79年12月6日,四層,一層 二層 三層 四層
RPXOMLMJQHIFFAB97CA,8,40.72,見其他登記事項,鋼筋混凝土造,94年12月19日,九層,三層
RPXOMLMJQHIFFAB97CA,8,9.76,見其他登記事項,鋼筋混凝土造,94年12月19日,九層,
RPXOMLMJQHIFFAB97CA,8,13.84,見其他登記事項,鋼筋混凝土造,94年12月19日,十二層,
RPXNMLOJQHIFFAB08CA,22,41.95,見其他登記事項,見其他登記事項,80年4月2日,三十七層,
RPXNMLOJQHIFFAB08CA,22,362.03,見其他登記事項,見其他登記事項,80年4月2日,三十七層,
RPXNMLOJQHIFFAB08CA,22,546.76,見其他登記事項,見其他登記事項,80年4月2日,三十七層,十七層
RPXNMLOJQHIFFAB08CA,22,87.66,見其他登記事項,見其他登記事項,80年5月24日,三十七層,
RPPQMLMKQHIFFAB47CA,18,91.89,見其他登記事項,鋼筋混凝土造,84年5月25日,十六層,十六層
RPPQMLMKQHIFFAB47CA,18,32.50,見其他登記事項,鋼筋混凝土造,84年5月25日,十六層,
RPTNMLPKQHIFFAB87CA,37,156.06,住家用,鋼筋混凝土造,65年12月13日,三層,一層 二層 三層 地下層
RPSOMLMLQHIFFAB67CA,6,28.61,見其他登記事項,鋼筋混凝土造,96年7月20日,十二層,
RPQNMLTKQHIFFAB97CA,8,78.59,見其他登記事項,鋼筋混凝土造,94年6月2日,十四層,七層
RPQNMLTKQHIFFAB97CA,8,50.41,見其他登記事項,鋼筋混凝土造,94年6月2日,十四層,
RPPRMLSLQHIFFAB28CA,,158.02,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,十四層
RPPRMLSLQHIFFAB28CA,,.55,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPPRMLSLQHIFFAB28CA,,158.77,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPVOMLSLQHIFFAB58CA,,123.12,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,十四層
RPVOMLSLQHIFFAB58CA,,.28,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPVOMLSLQHIFFAB58CA,,100.91,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPOQMLSLQHIFFAB08CA,,155.56,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,十三層
RPOQMLSLQHIFFAB08CA,,.55,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPOQMLSLQHIFFAB08CA,,130.17,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPSSMLSLQHIFFAB68CA,1,185.44,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,十三層
RPSSMLSLQHIFFAB68CA,1,.55,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPSSMLSLQHIFFAB68CA,1,172.16,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPORMLSLQHIFFAB18CA,,185.83,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,十三層
RPORMLSLQHIFFAB18CA,,.55,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPORMLSLQHIFFAB18CA,,172.35,見其他登記事項,鋼筋混凝土造,102年5月29日,十四層,
RPVTMLLJQHIFFBB28CA,19,232.78,住商用,鋼筋混凝土造,83年6月10日,四層,騎樓 一層 二層 三層 四層
RPPRMLMJQHIFFBB57CA,1,261.53,見其他登記事項,鋼筋混凝土造,101年9月11日,三層,一層 二層 三層
RPUNMLOJQHIFFBB87CA,1,71.24,住家用,鋼筋混凝土造,101年8月14日,十四層,五層
RPUNMLOJQHIFFBB87CA,1,37.68,見其他登記事項,鋼筋混凝土造,101年8月14日,十四層,
