鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
林口區,房地(土地+建物)+車位,新北市林口區忠孝三路1~30號,16.34,住,,,1030419,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,126.19,3,2,2,有,無,有,18000,143,坡道平面,15.35,0,,RPWNMLLJNHJFFBF18CC
新莊區,房地(土地+建物),新北市新莊區新莊路1~30號,17.44,住,,,1030423,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0641029,57.37,2,2,1,有,無,無,10000,174,,0.0,0,,RPRRMLLJNHJFFBF08CC
泰山區,房地(土地+建物),新北市泰山區明志路三段61~90號,0.0,住,,,1030424,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0920120,352.48,0,0,0,無,無,無,100000,284,,0.0,0,土地持分難拆算雙方約定承租方設立公司登記後，換約由公司以及負責人承租,RPSRMLLJNHJFFBF18CC
泰山區,房地(土地+建物),新北市泰山區仁武街139巷1~30號,10.92,住,,,1030418,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970303,80.64,2,2,1,有,有,有,16000,198,,0.0,0,,RPOSMLLJNHJFFBF87CC
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街31~60號,13.14,住,,,1030402,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940331,124.4,3,2,2,有,有,有,24000,193,坡道平面,0.0,0,,RPSSMLLJNHJFFBF28CC
板橋區,房地(土地+建物),新北市板橋區篤行路三段1~30號,6.71,住,,,1030416,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820423,92.1,0,0,0,無,無,無,32000,347,,0.0,0,,RPUPMLLJNHJFFAF08CC
汐止區,建物,新北市汐止區新北市汐止區湖前街110巷97弄1~30號,0.0,住,,,1030415,土地0建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,58.41,1,1,1,有,有,無,11000,188,,0.0,0,,RPRPMLLJNHJFFDF08CC
汐止區,建物,新北市汐止區新北市汐止區湖前街110巷97弄1~30號,0.0,住,,,1030424,土地0建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,78.66,2,1,1,有,有,無,14000,178,,0.0,0,,RPSPMLLJNHJFFDF18CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段188巷1~30號,21.39,住,,,1030430,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712,125.2,3,2,2,有,無,有,21000,168,坡道平面,31.91,0,,RPWOMLLJNHJFFEF58CC
