編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQRMLQKNHJFFBC28CC,15,87.83,住家用,鋼筋混凝土造,88年1月14日,十四層,
RPWNMLQLNHJFFBC68DC,29,48.93,商業用,鋼筋混凝土造,74年8月22日,五層,
RPVOMLOKNHJFFCC38CC,27,2517.92,工業用,鋼筋混凝土造,76年6月15日,二層,
RPUNMLRKOHJFFCC58CC,17,87.92,住家用,鋼筋混凝土造,86年1月25日,十二層,
RPTOMLOLOHJFFCC38CC,29,86.73,住家用,鋼筋混凝土造,74年7月29日,五層,
RPSNMLRJNHJFFCC18CC,14,88.09,住家用,鋼筋混凝土造,88年12月31日,十二層,
RPQNMLSJNHJFFCC18DC,19,165.01,住家用,鋼筋混凝土造,84年1月17日,五層,
RPQTMLQLOHJFFCC78CC,1,127.65,見其他登記事項,鋼筋混凝土造,102年9月11日,十四層,
RPTNMLLJPHJFFCC87CC,5,165.55,住家用,鋼筋混凝土造,98年6月24日,十四層,
RPOOMLTJPHJFFCC28CC,19,97.01,住家用,鋼筋混凝土造,84年8月8日,六層,
RPWNMLKMNHJFFBC18DC,41,88.64,住商用,鋼筋混凝土加強磚造,62年6月23日,四層,
RPPNMLKMNHJFFBC47DC,15,129.44,住家用,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLRJOHJFFBC87CC,18,81.06,住家用,鋼筋混凝土造,85年3月9日,十五層,
RPVNMLQKOHJFFBC48CC,19,75.22,住家用,鋼筋混凝土造,84年5月25日,七層,
RPQOMLSLNHJFFBC38DC,34,84.15,住家用,鋼筋混凝土造,69年8月7日,六層,
RPROMLTJPHJFFCC58CC,32,76.18,住家用,鋼筋混凝土造,71年8月31日,四層,
RPWOMLTJPHJFFCC09CC,34,102.60,住家用,鋼筋混凝土造,69年8月7日,四層,
RPOPMLTJPHJFFCC38CC,33,86.16,住家用,鋼筋混凝土造,70年7月29日,三層,
RPQOMLKKPHJFFCC77DC,1,51.42,見其他登記事項,鋼筋混凝土造,102年3月29日,十二層,
RPQOMLKKPHJFFCC77DC,1,21.74,見其他登記事項,鋼筋混凝土造,102年3月29日,十三層,
RPQOMLOLPHJFFCC18CC,19,99.02,住家用,鋼筋混凝土造,85年1月17日,五層,
RPXNMLPLPHJFFCC88CC,19,108.47,住家用,鋼筋混凝土造,84年5月4日,十七層,
RPQNMLQLPHJFFCC38DC,19,94.99,見其他登記事項,鋼筋混凝土造,84年5月3日,九層,
RPQNMLQLPHJFFCC38DC,19,13.29,共用部份,鋼筋混凝土造,84年5月3日,九層,
RPWOMLLJPHJFFBC18CC,19,64.70,住家用,鋼筋混凝土造,84年5月25日,七層,
RPPNMLPLOHJFFBC87CC,5,175.54,見其他登記事項,鋼筋混凝土造,98年9月30日,五層,
RPQOMLMLPHJFFCC08DC,21,115.22,住家用,鋼筋混凝土造,82年9月2日,七層,
RPQPMLMLPHJFFCC18DC,17,104.97,住家用,鋼筋混凝土造,86年6月5日,五層,
RPXPMLMLPHJFFCC78CC,18,212.40,商業用,鋼筋混凝土造,85年1月20日,七層,
RPOPMLMLPHJFFCC97DC,19,31.10,住家用,鋼筋混凝土造,84年8月11日,五層,
RPRNMLSLPHJFFCC58CC,17,96.98,商業用,鋼筋混凝土造,86年1月25日,十二層,
RPPNMLKMPHJFFBC67DC,42,90.69,住商用,鋼筋混凝土加強磚造,61年9月20日,五層,
RPRNMLKMOHJFFBC67CC,18,140.29,住家用,鋼筋混凝土造,85年3月9日,十四層,
RPOOMLSLPHJFFBC28CC,17,133.94,住家用,鋼筋混凝土造,86年11月21日,二十層,
RPQNMLKMOHJFFBC57CC,15,32.56,住家用,鋼筋混凝土造,88年1月14日,十四層,
