編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLMJNHJFFAI08CA,45,99.88,住家用,鋼筋混凝土加強磚造,58年7月24日,二層,一層 二層
RPWOMLRJNHJFFAI88CA,15,51.49,住家用,鋼筋混凝土造,88年4月21日,十四層,七層
RPWOMLRJNHJFFAI88CA,15,21.69,共有部份,鋼筋混凝土造,88年4月21日,十四層,
RPWNMLNJNHJFFAI38CA,20,53.46,住家用,鋼筋混凝土造,82年10月18日,十四層,十四層
RPWNMLNJNHJFFAI38CA,20,17.25,共有部份,鋼筋混凝土造,82年10月18日,十四層,
RPPNMLQJNHJFFAI97CA,34,90.72,住家用,鋼筋混凝土造,69年4月24日,五層,四層
RPPNMLQJNHJFFAI97CA,34,18.32,共有部份,鋼筋混凝土造,69年4月24日,五層,
RPRNMLSKNHJFFAI48CA,1,231.17,見其他登記事項,見其他登記事項,102年4月24日,四層,一層 二層 三層 四層
RPQNMLQJNHJFFAI08CA,19,92.74,住家用,鋼筋混凝土造,84年8月16日,十九層,十九層
RPQNMLQJNHJFFAI08CA,19,27.93,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPRNMLQJNHJFFAI18CA,22,88.67,住家用,鋼筋混凝土造,81年10月6日,七層,三層
RPRNMLQJNHJFFAI18CA,22,13.92,共有部份,鋼筋混凝土造,81年10月6日,七層,
RPRNMLQJNHJFFAI18CA,22,3.72,,鋼筋混凝土造,81年10月6日,七層,
RPRNMLSJNHJFFAI48DA,33,102.29,住商用,鋼筋混凝土加強磚造,70年1月5日,二層,一層 二層 騎樓
RPSNMLTJNHJFFAI78EA,25,143.68,住家用,鋼筋混凝土造,78年10月24日,三層,一層 二層 三層
RPTNMLSKNHJFFAI68CA,21,33.67,住家用,鋼筋混凝土造,82年4月26日,六層,六層
RPTNMLSKNHJFFAI68CA,21,6.03,見其他登記事項,鋼筋混凝土造,82年4月26日,六層,
RPTNMLSKNHJFFAI68CA,21,.85,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPTNMLSKNHJFFAI68CA,21,5.32,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPVNMLSKNHJFFAI88CA,25,155.28,住家用,鋼筋混凝土造,78年1月17日,七層,二層
RPVNMLSKNHJFFAI88CA,25,24.31,共有部份,鋼筋混凝土造,78年1月17日,七層,
RPOPMLMLNHJFFAI87CA,23,396.08,住商用,鋼筋混凝土造,79年10月15日,七層,一層 二層 地下一層
RPOPMLMLNHJFFAI87CA,23,12.04,共有部份,鋼筋混凝土造,79年10月15日,七層,
RPUNMLNJNHJFFAI18CA,45,105.10,住家用,鋼筋混凝土加強磚造,58年1月27日,二層,一層 二層
RPVNMLPJNHJFFAI48CA,,218.60,見其他登記事項,見其他登記事項,103年1月13日,三層,一層 二層 三層 見其他登記事項
RPUNMLPJNHJFFAI38CA,,223.34,見其他登記事項,見其他登記事項,103年1月13日,三層,三層 見其他登記事項 一層 二層
RPQOMLMKNHJFFAI87CA,38,94.35,住家用,鋼筋混凝土加強磚造,65年4月27日,二層,一層 二層
RPTNMLRKNHJFFAI58CA,21,86.96,住家用,鋼筋混凝土造,82年6月9日,十六層,十層
RPTNMLRKNHJFFAI58CA,21,14.23,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPTNMLRKNHJFFAI58CA,21,21.44,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPVOMLMKNHJFFAI38CA,25,136.01,住家用,加強磚造,78年8月10日,二層,一層 二層 夾層
RPVNMLRKNHJFFAI78CA,19,76.00,住家用,鋼筋混凝土造,84年10月4日,十一層,五層
RPVNMLRKNHJFFAI78CA,19,16.17,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPVNMLRKNHJFFAI78CA,19,8.90,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPQNMLKKNHJFFAI57CA,14,107.02,見其他登記事項,鋼筋混凝土造,89年3月10日,三層,一層 二層
RPQNMLKKNHJFFAI57CA,14,34.60,共有部份,鋼筋混凝土造,89年3月10日,三層,
RPRNMLRKNHJFFAI38CA,7,121.96,住商用,見其他登記事項,96年2月2日,二層,一層 二層
RPSNMLRKNHJFFAI48CA,18,77.64,住家用,鋼筋混凝土造,85年3月11日,二十層,二層
RPSNMLRKNHJFFAI48CA,18,19.58,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPUNMLTKNHJFFAI88CA,19,102.34,住家用,鋼筋混凝土造,84年2月11日,七層,四層
RPUNMLTKNHJFFAI88CA,19,34.72,共有部份,鋼筋混凝土造,84年2月11日,七層,
RPWNMLSJNHJFFAI88CA,21,46.49,見其他登記事項,鋼筋混凝土造,81年12月10日,十六層,地下一層
RPVNMLSJNHJFFAI78CA,21,82.74,住家用,鋼筋混凝土造,82年6月9日,十六層,十二層
RPVNMLSJNHJFFAI78CA,21,20.36,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPVNMLSJNHJFFAI78CA,21,13.52,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPOOMLMLNHJFFAI77CA,50,351.18,住商用,鋼筋混凝土造,52年10月24日,五層,一層 二層 三層 四層 五層 騎樓
RPSNMLNKNHJFFAI08CA,22,55.68,住家用,鋼筋混凝土造,80年11月2日,八層,四層
RPSNMLNKNHJFFAI08CA,22,12.78,共有部份,鋼筋混凝土造,80年11月2日,八層,
RPTNMLRJNHJFFAI68EA,20,65.96,住家用,鋼筋混凝土造,83年6月16日,七層,二層
RPTNMLRJNHJFFAI68EA,20,8.84,共有部份,鋼筋混凝土造,83年6月16日,七層,
RPTNMLRJNHJFFAI68EA,20,23.12,共有部份,鋼筋混凝土造,83年6月16日,七層,
RPSOMLRJNHJFFAI48CA,22,21.12,住家用,鋼筋混凝土造,80年11月15日,六層,三層
RPSOMLRJNHJFFAI48CA,22,11.93,共有部份,鋼筋混凝土造,80年11月15日,六層,
RPTNMLLKNHJFFAI97CA,20,101.13,住家用,鋼筋混凝土造,83年9月14日,十二層,十二層
RPTNMLLKNHJFFAI97CA,20,35.77,共有部份,鋼筋混凝土造,83年9月14日,十二層,
RPQNMLSJNHJFFAI28CA,23,93.95,住家用,鋼筋混凝土造,80年2月28日,五層,三層
RPQNMLSJNHJFFAI28CA,23,12.79,共有部份,鋼筋混凝土造,80年2月28日,五層,
RPXOMLNKNHJFFAI68CA,19,87.96,住家用,鋼筋混凝土造,83年12月23日,九層,五層
RPXOMLNKNHJFFAI68CA,19,20.57,共有部份,鋼筋混凝土造,83年12月23日,九層,
RPROMLRJNHJFFAI58EA,23,204.04,住家用,鋼筋混凝土造,80年6月25日,四層,一層 二層 三層 四層
RPPNMLSJNHJFFAI28DA,9,156.36,見其他登記事項,鋼筋混凝土造,93年12月30日,三層,一層 二層 三層 見其他登記事項
RPSOMLMKNHJFFAI28EA,34,290.54,住家用,鋼筋混凝土加強磚造,69年3月20日,二層,
RPQNMLTJNHJFFAI38CA,39,78.44,住家用,木造,64年4月18日,二層,
RPPNMLOLNHJFFAI97CA,21,94.34,住家用,鋼筋混凝土造,82年6月23日,十二層,五層
RPPNMLOLNHJFFAI97CA,21,13.14,共有部份,鋼筋混凝土造,82年6月23日,十二層,
RPPNMLOLNHJFFAI97CA,21,15.90,共有部份,鋼筋混凝土造,82年6月23日,十三層,
RPOPMLRLNHJFFAI38CA,32,275.72,住商用,鋼筋混凝土加強磚造,70年9月23日,三層,三層 騎樓 一層 二層 地下層
RPPNMLSLNHJFFAI38CA,22,39.27,住家用,鋼筋混凝土造,81年9月14日,九層,四層
RPPNMLSLNHJFFAI38CA,22,3.03,共有部份,鋼筋混凝土造,81年9月14日,九層,
RPPNMLSLNHJFFAI38CA,23,5.30,共有部份,鋼筋混凝土造,80年9月14日,九層,
RPPNMLSLNHJFFAI38CA,22,9.74,見其他登記事項,鋼筋混凝土造,81年9月14日,九層,
RPSOMLKMNHJFFAI08CA,39,89.66,住家用,鋼筋混凝土加強磚造,64年4月24日,二層,一層 二層
RPUNMLKMNHJFFAI38EA,48,72.76,住商用,木造,55年2月15日,二層,一層 二層 騎樓
RPPNMLKKNHJFFAI47CA,14,197.89,見其他登記事項,鋼筋混凝土造,89年9月7日,四層,四層 一層 二層 三層
RPUNMLLKNHJFFAI08CA,19,26.62,住家用,鋼筋混凝土造,84年1月24日,七層,四層
RPUNMLLKNHJFFAI08CA,19,8.17,共有部份,鋼筋混凝土造,84年1月24日,七層,
RPSNMLKKNHJFFAI77CA,13,212.00,住商用,鋼筋混凝土造,89年10月11日,五層,一層 二層 三層 四層 五層 騎樓
RPVNMLOLNHJFFAI58CA,25,85.37,住家用,鋼筋混凝土造,78年5月18日,五層,三層
RPVNMLOLNHJFFAI58CA,25,6.66,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPVNMLOLNHJFFAI58CA,25,12.57,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPTNMLKMNHJFFAI08CA,20,28.58,住家用,鋼筋混凝土造,83年8月30日,七層,四層
RPTNMLKMNHJFFAI08CA,20,9.68,共有部份,鋼筋混凝土造,83年8月30日,七層,
RPTNMLNJOHJFFAI18CA,21,101.18,住家用,鋼筋混凝土造,82年6月9日,十二層,八層
RPTNMLNJOHJFFAI18CA,21,18.80,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPTNMLNJOHJFFAI18CA,21,17.32,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPTNMLKLNHJFFAI97CA,,206.51,見其他登記事項,見其他登記事項,102年11月27日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLKLNHJFFAI87CA,,204.30,見其他登記事項,見其他登記事項,102年11月27日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLTLNHJFFAI68CA,32,177.91,住商用,鋼筋混凝土加強磚造,71年4月27日,三層,一層 二層 三層 騎樓 地下層
RPQNMLNJOHJFFAI87CA,3,183.12,住家用,見其他登記事項,100年1月20日,四層,一層 二層 三層 四層
RPOPMLMKNHJFFAI77CA,21,.79,見其他登記事項,鋼筋混凝土造,82年6月16日,六層,
RPOPMLMKNHJFFAI77CA,21,1.64,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPOPMLMKNHJFFAI77CA,21,1.07,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPOPMLMKNHJFFAI77CA,21,80.69,住家用,鋼筋混凝土造,82年6月16日,六層,六層
RPOPMLMKNHJFFAI77CA,21,17.02,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPOPMLMKNHJFFAI77CA,21,11.17,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPSNMLLKNHJFFAI87CA,24,270.51,住家用,鋼筋混凝土造,78年11月24日,四層,一層 二層 三層 四層
RPQNMLSKNHJFFAI38CA,31,29.12,住家用,鋼筋混凝土造,72年7月8日,五層,四層
RPQNMLSKNHJFFAI38CA,31,3.46,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPQNMLSKNHJFFAI38CA,31,2.31,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPRNMLKKNHJFFAI67CA,28,115.67,住家用,加強磚造,75年4月8日,二層,一層 二層
RPRNMLTJNHJFFAI48CA,22,102.87,住家用,鋼筋混凝土造,81年8月28日,十層,七層
RPRNMLTJNHJFFAI48CA,22,14.76,共有部份,鋼筋混凝土造,81年8月28日,十層,
RPRNMLTJNHJFFAI48CA,22,25.53,共有部份,鋼筋混凝土造,81年8月28日,十六層,
RPVNMLTJNHJFFAI88CA,3,192.90,見其他登記事項,見其他登記事項,100年6月30日,四層,一層 二層 三層 四層
RPWNMLRKNHJFFAI88CA,37,84.77,住家用,鋼筋混凝土加強磚造,66年7月8日,二層,一層 二層
RPTNMLKKNHJFFAI97DA,14,210.34,見其他登記事項,鋼筋混凝土造,88年11月23日,四層,一層 二層 三層 四層
RPXNMLTJNHJFFAI66EA,46,68.17,住家用,見其他登記事項,57年7月16日,二層,一層 二層
RPQNMLMKNHJFFAI97EA,17,43.13,住家用,鋼筋混凝土造,86年5月16日,七層,七層
RPQNMLMKNHJFFAI97EA,17,8.28,共有部份,鋼筋混凝土造,86年5月16日,七層,
RPQNMLMKNHJFFAI97EA,17,12.39,共有部份,鋼筋混凝土造,86年5月16日,七層,
RPPPMLNKNHJFFAI18EA,34,80.04,商業用,鋼筋混凝土造,69年5月8日,十一層,一層
RPROMLMKNHJFFAI18EA,37,88.20,住商用,鋼筋混凝土加強磚造,66年6月3日,二層,一層 二層 騎樓
RPPPMLNKNHJFFAI18EA,34,262.15,見其他登記事項,鋼筋混凝土造,69年5月8日,十一層,地下層
RPRNMLNKNHJFFAI18EA,20,79.12,住家用,鋼筋混凝土造,82年11月17日,七層,七層
