鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路1~30號,19.17,住,,,1061002,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,141.09,3,2,2,有,有,4700000,33312,升降平面,0.0,0,,RPQOMLOKJIMFFBC57CA
信義區,房地(土地+建物),基隆市信義區東明路31~60號,22.25,商,,,1061017,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土加強磚造,0640109,59.36,2,2,1,有,無,2300000,38747,,0.0,0,,RPROMLOKJIMFFBC67CA
中正區,車位,基隆市中正區新豐街271~300號,0.0,,,,1061102,土地0建物0車位1,,,其他,,,,36.84,0,0,0,有,有,384000,,坡道平面,36.84,384000,,RPUNMLNKJIMFFBC77CA
中正區,房地(土地+建物),基隆市中正區觀海街211~240號,6.07,住,,,1061022,土地2建物1車位0,九層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.54,1,1,1,有,有,1150000,36462,,0.0,0,,RPXNMLOKJIMFFBC18CA
仁愛區,建物,基隆市仁愛區南新街241~270號,0.0,,,,1061106,土地0建物1車位0,地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700202,67.87,2,2,1,有,無,900000,13261,,0.0,0,,RPTNMLQKJIMFFBC97CA
仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路241~270號,10.19,商,,,1061020,土地1建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980625,157.20999999999998,3,2,2,有,有,16800000,106857,坡道機械,5.29,0,,RPSPMLMLJIMFFBC77CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路292巷1~30號,36.24,住,,,1061025,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710831,85.99,3,1,1,有,無,2000000,23259,,0.0,0,二親等間買賣兄妹，低於市價。,RPUNMLPKJIMFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區基金一路112巷110弄1~30號,25.85,住,,,1060929,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851107,114.79,3,2,2,有,有,3600000,31362,,0.0,0,,RPQNMLOKJIMFFCC57CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路152巷1~30號,19.63,住,,,1060923,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820927,106.36,3,2,2,有,有,4600000,43249,,0.0,0,,RPOOMLOKJIMFFCC47CA
七堵區,房地(土地+建物),基隆市七堵區工建路61~90號,11.27,商,,,1061013,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,122.74,2,2,1,有,有,5800000,47254,,0.0,0,,RPRNMLSKJIMFFCC08CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街91~120號,29.12,住,,,1061005,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,174.32999999999998,3,2,2,有,有,6330000,36310,坡道平面,0.0,0,,RPPNMLTKJIMFFCC97CA
中山區,房地(土地+建物),基隆市中山區中山二路31~60號,16.75,商,,,1061001,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630430,53.7,2,1,1,有,無,1520000,28305,,0.0,0,含增建或未登記建物。,RPUNMLKLJIMFFCC67CA
安樂區,建物,基隆市安樂區安一路210巷1~30號,0.0,,,,1061101,土地0建物1車位0,全,一層,透天厝,住家用,木造,,42.7,4,3,4,有,無,1900000,44496,,0.0,0,土地台灣銀行承租有增建,RPXOMLKLJIMFFCC08CA
