鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
秀水鄉,土地,馬鳴段331~360地號,370.89,住,,,1061023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7853580,21175,,0.0,0,,RPOOMLPKJIMFFAN48CA
秀水鄉,土地,曾厝段1651~1680地號,1532.0,,特定農業區,農牧用地,1060927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16450000,10738,,0.0,0,,RPPNMLSKJIMFFAN78CA
秀水鄉,房地(土地+建物),彰化縣秀水鄉番花路421~450號,76.0,,特定農業區,甲種建築用地,1060930,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0670101,154.56,6,2,3,有,無,6400000,41408,,0.0,0,不動產之共有人數為２人含增建或未登記建物。,RPTNMLSKJIMFFAN56CA
彰化市,土地,福田段781~810地號,528.15,,,,1061020,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2396400,4537,,0.0,0,親友特殊關係間之交易。,RPUNMLSKJIMFFAN66CA
彰化市,房地(土地+建物),彰化縣彰化市中山路二段944巷31~60號,36.35,住,,,1060930,土地1建物1車位0,一層，二層，騎樓,五層,其他,住商用,鋼筋混凝土造,0710924,124.37,3,2,2,有,無,3500000,28142,,0.0,0,建物型態：公寓1、2樓店鋪。屬二等親親友買賣案件。,RPUNMLOKJIMFFAN88CA
彰化市,房地(土地+建物),彰化縣彰化市永康街61巷2弄1~30號,71.0,住,,,1061006,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680104,92.34,3,2,2,有,無,5500000,59562,,0.0,0,含增建或未登記建物。,RPTNMLKLJIMFFAN48CA
彰化市,房地(土地+建物),彰化縣彰化市長壽街181~210號,176.0,商,,,1061026,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0700402,268.57,6,2,4,有,無,22500000,83777,,0.0,0,,RPOOMLMLJIMFFAN28CA
彰化市,土地,線東段151~180地號,1323.0,農,,,1060922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14000000,10582,,0.0,0,,RPROMLOJKIMFFAN68CA
彰化市,房地(土地+建物),彰化縣彰化市崙平南路37巷1~30號,94.25,住,,,1061003,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050810,247.03,4,2,4,有,無,22400000,90677,,0.0,0,,RPVPMLQJKIMFFAN76CA
