鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中寮鄉,土地,先驅段3241~3270地號,22940.0,,山坡地保育區,農牧用地,1061016,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7600000,331,,0.0,0,,RPPNMLRLJIMFFAM68CA
南投市,土地,首區段91~120地號,426.52,住,,,1060921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36126800,84701,,0.0,0,,RPVNMLRLJIMFFAM66CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段150巷11弄1~30號,95.04,住,,,1061019,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,188.02,4,2,3,有,無,9880000,52548,,0.0,0,,RPVNMLOKJIMFFBM98CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段150巷11弄1~30號,109.03,住,,,1061018,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060831,182.06,4,2,3,有,無,10160000,55806,,0.0,0,,RPXNMLOKJIMFFBM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段150巷11弄1~30號,95.03,住,,,1061019,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,188.02,4,2,3,有,無,9880000,52548,,0.0,0,,RPOOMLOKJIMFFBM38CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段150巷11弄1~30號,147.57,住,,,1061019,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,236.7,4,2,3,有,無,12000000,50697,,0.0,0,權利人共2人,RPUOMLOKJIMFFBM98CA
草屯鎮,土地,同德段901~930地號,125.07,,特定農業區,甲種建築用地,1061019,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6480000,51811,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLMKKIMFFBM38CA
草屯鎮,建物,南投縣草屯鎮中正路培英巷2弄1~30號,0.0,,,,1061019,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020902,261.3,5,2,4,有,有,5520000,21125,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLMKKIMFFBM58CA
埔里鎮,房地(土地+建物),南投縣埔里鎮福長路180巷1~30號,687.5,,一般農業區,農牧用地,1061005,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0900905,124.32,4,3,4,有,無,9500000,,,0.0,0,,RPXNMLNKJIMFFCM56CA
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路三段383巷1~30號,103.46,住,,,1060802,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0600811,112.5,3,2,2,有,無,2650000,23556,,0.0,0,,RPQOMLOKJIMFFCM68CA
埔里鎮,土地,福興段661~690地號,4245.0,,一般農業區,農牧用地,1061030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,2827,,0.0,0,,RPROMLOKJIMFFCM78CA
國姓鄉,土地,墘溝段1~30地號,1654.0,,山坡地保育區,農牧用地,1061017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,756,,0.0,0,,RPPOMLOLJIMFFCM68CA
埔里鎮,土地,水尾段751~780地號,2405.0,,特定農業區,農牧用地,1061023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,2328,,0.0,0,,RPPNMLRLJIMFFCM88CA
