鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大湖鄉,土地,南湖段1291~1320地號,33.0,,山坡地保育區,林業用地,1061102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40000,1212,,0.0,0,,RPPNMLPKJIMFFAK18CA
公館鄉,土地,福南段511~540地號,1390.0,,特定農業區,農牧用地,1061020,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5466000,3932,,0.0,0,,RPRNMLOKJIMFFBK38CA
苗栗市,房地(土地+建物),苗栗縣苗栗市苗栗市恭敬里5鄰恭敬路76巷1~30號,28.8,住,,,1061027,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910522,87.95,0,0,0,無,無,1250000,14213,,0.0,0,,RPQNMLPKJIMFFBK38CA
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里1鄰中華東街166巷1弄1~30號,44.2,住,,,1061014,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060315,132.47,3,2,2,有,無,5400000,40764,坡道平面,13.03,0,,RPWNMLKMJIMFFBK68CA
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里1鄰中華東街166巷1弄1~30號,44.02,住,,,1061014,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060315,132.41,3,2,2,有,無,5380000,40631,坡道平面,13.05,0,,RPXNMLKMJIMFFBK78CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮山柑里10鄰山柑91~120號,49.36,,特定農業區,甲種建築用地,1061005,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050226,153.17,4,2,2,有,有,4875000,31827,,0.0,0,,RPXNMLOJKIMFFCK09CA
後龍鎮,土地,龍西段91~120地號,67.39,住,,,1061019,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1624800,24110,,0.0,0,土地增值稅＄83904元買方負擔,RPOOMLOKJIMFFDK38CA
後龍鎮,土地,龍椅段481~510地號,877.18,住,,,1060926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31841600,36300,,0.0,0,,RPPNMLPKJIMFFDK48CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里9鄰光德路151~180號,102.18,住,,,1061008,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050714,185.79,3,3,4,有,無,11980000,64481,,0.0,0,,RPTNMLPJKIMFFDK88CA
三義鄉,土地,西湖段301~330地號,3574.06,,山坡地保育區,農牧用地,1061004,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,4197,,0.0,0,,RPPNMLOKJIMFFEK48CA
三義鄉,土地,八櫃段691~720地號,3171.17,,山坡地保育區,農牧用地,1060929,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7660000,2416,,0.0,0,,RPRNMLOKJIMFFEK68CA
三義鄉,土地,八櫃段661~690地號,1273.0,,山坡地保育區,農牧用地,1061013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,3142,,0.0,0,,RPSNMLOLJIMFFEK88CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮仁愛里13鄰銀河北路1~30號,8.21,住,,,1061004,土地1建物2車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860619,66.03,1,1,1,有,有,2030000,30744,,0.0,0,,RPOOMLNKJIMFFFK48CA
頭份巿,房地(土地+建物),苗栗縣頭份鎮興隆里16鄰興二街31~60號,98.78,,鄉村區,乙種建築用地,1061024,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730924,90.52,3,2,3,有,無,2500000,27618,,0.0,0,,RPPOMLNKJIMFFFK58CA
三灣鄉,土地,內灣段361~390地號,4132.0,,山坡地保育區,農牧用地,1060915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2272600,550,,0.0,0,,RPQOMLNKJIMFFFK68CA
三灣鄉,土地,內灣段361~390地號,4035.0,,山坡地保育區,農牧用地,1060803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220000,550,,0.0,0,,RPROMLNKJIMFFFK78CA
三灣鄉,土地,內灣段361~390地號,5787.0,,山坡地保育區,農牧用地,1060803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3183000,550,,0.0,0,,RPSOMLNKJIMFFFK88CA
三灣鄉,土地,內灣段361~390地號,1560.0,,山坡地保育區,農牧用地,1060918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,858000,550,,0.0,0,,RPTOMLNKJIMFFFK98CA
