編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPTNMLNJNHMFFAO56CC,坡道平面,0,
RPRNMLSKNHMFFAO96CC,坡道平面,0,
RPSQMLSKNHMFFAO37CC,坡道平面,0,34.91
RPXOMLLKNHMFFAO96CC,坡道平面,0,34.91
RPXNMLTKNHMFFAO67CC,升降機械,0,20.33
RPTQMLSKNHMFFAO47CC,坡道平面,0,34.91
RPQNMLOLNHMFFAO56CC,坡道平面,0,
RPUOMLLJOHMFFAO66CC,一樓平面,0,
RPUOMLLJOHMFFAO66CC,一樓平面,0,
RPWQMLMJOHMFFAO17CC,坡道機械,0,
RPSPMLMJOHMFFAO66CC,坡道平面,0,
RPTPMLPJOHMFFAO07CC,坡道平面,0,24.09
RPXOMLNLOHMFFAO47DC,坡道平面,0,
RPSNMLQJPHMFFAO96CC,坡道平面,0,
RPORMLSKPHMFFAO27CC,坡道平面,0,
RPRPMLRKPHMFFAO37DC,坡道平面,0,
RPQNMLLLPHMFFAO09CC,坡道平面,0,
RPQNMLTLPHMFFAO27CC,坡道平面,0,
RPSQMLLMPHMFFAO07CC,坡道平面,0,
