鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花壇鄉,房地(土地+建物),彰化縣花壇鄉福德街9巷1~30號,169.0,,鄉村區,乙種建築用地,1060406,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940704,170.26,4,2,4,有,無,5900000,34653,,0.0,0,備註：含未辦保存登記之建築部分一併移轉。,RPVNMLMJNHMFFAN98CA
彰化市,房地(土地+建物),彰化縣彰化市林森路300巷5弄1~30號,112.83,工,,,1060315,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960322,240.35,3,2,3,有,無,11200000,46599,,0.0,0,,RPPOMLMJNHMFFAN48CA
彰化市,房地(土地+建物),彰化縣彰化市泰和東街209巷2弄1~30號,108.34,住,,,1060401,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0920306,178.0,3,1,2,有,無,6500000,36517,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLKKNHMFFAN78CA
秀水鄉,房地(土地+建物),彰化縣秀水鄉瓦?街50巷1~30號,173.0,住,,,1060316,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051213,229.77,4,3,5,有,無,12000000,52226,,0.0,0,,RPXNMLLKNHMFFAN56CA
彰化市,房地(土地+建物),彰化縣彰化市旭光路211~240號,4.39,住,,,1060404,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850321,40.88,1,0,1,有,有,1900000,46477,,0.0,0,,RPVNMLRKNHMFFAN96CA
和美鎮,房地(土地+建物),彰化縣和美鎮菊東路161巷1~30號,87.38,,特定農業區,甲種建築用地,1060320,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950123,172.36,3,2,2,有,無,8500000,49315,,0.0,0,,RPSNMLOJNHMFFBN98CA
和美鎮,土地,和群段751~780地號,2154.68,,特定農業區,農牧用地,1060421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11419800,5300,,0.0,0,,RPPNMLPJNHMFFBN78CA
伸港鄉,房地(土地+建物),彰化縣伸港鄉什股三街91~120號,93.6,住,,,1060413,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040601,179.72,4,2,3,有,無,6400000,35611,,0.0,0,,RPSOMLSJNHMFFBN86CA
鹿港鎮,土地,上林段541~570地號,1812.51,其他,工業區,丁種建築用地,1060417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23413642,12918,,0.0,0,向政府機關承購之案件。,RPPOMLMJNHMFFCN68CA
