鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物),基隆市中正區新豐街151~180號,5.64,住,,,1040121,土地1建物1車位0,十九層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,30.14,1,1,1,有,有,1250000,41473,,0.0,0,,RPRNMLOJKHKFFBC27CA
信義區,房地(土地+建物),基隆市信義區東信路61~90號,40.0,住,,,1031224,土地1建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701109,133.86,4,2,2,有,無,4800000,35858,,0.0,0,,RPSNMLOJKHKFFBC37CA
仁愛區,房地(土地+建物),基隆市仁愛區延平街1~30號,18.6,住,,,1040108,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630729,52.2,2,1,1,有,無,2300000,44061,,0.0,0,,RPPNMLKKKHKFFBC76CA
中正區,房地(土地+建物),基隆市中正區觀海街121~150號,14.2,住,,,1031231,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,70.7,2,1,1,有,有,1800000,25460,,0.0,0,,RPTPMLLKKHKFFBC47CA
七堵區,土地,友蚋段樟空湖小段31~60地號,2061.0,,山坡地保育區,農牧用地,1031110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1941,,0.0,0,,RPSOMLNJKHKFFCC47CA
七堵區,土地,友蚋段樟空湖小段31~60地號,1115.0,,山坡地保育區,農牧用地,1031110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1973,,0.0,0,,RPTOMLNJKHKFFCC57CA
安樂區,房地(土地+建物),基隆市安樂區基金一路151~180號,39.92,住,,,1040110,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690903,96.25,6,4,2,有,無,3320000,34494,,0.0,0,含增建或未登記建物。,RPXNMLOJKHKFFCC97CA
七堵區,房地(土地+建物),基隆市七堵區明德一路172巷1~30號,30.85,住,,,1040121,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680613,73.16,2,1,1,有,無,6000000,82012,,0.0,0,含增建或未登記建物。,RPPNMLQJKHKFFCC37CA
七堵區,房地(土地+建物),基隆市七堵區泰和街31~60號,35.49,住,,,1031226,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0821124,94.7,0,0,0,無,無,4000000,42239,,0.0,0,,RPXOMLQJKHKFFCC28CA
