編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLQLKHNFFBK09DC,18,87.00,住家用,鋼筋混凝土造,88年12月6日,十二層,
RPRNMLOKLHNFFBK78CC,24,210.00,住家用,鋼筋混凝土造,83年8月15日,五層,
RPSNMLOKLHNFFBK88CC,22,178.00,住家用,鋼筋混凝土造,84年12月21日,,
RPQNMLTKLHNFFBK56CC,,158.00,住商用,加強磚造,,,
RPQNMLOKLHNFFDK88CC,1,499.53,工業用,見其他登記事項,106年1月12日,一層,
RPVNMLMJLHNFFDK09CC,5,190.06,見其他登記事項,鋼筋混凝土造,101年12月13日,十五層,
RPTOMLLJNHNFFDK56DC,11,68.47,見其他登記事項,鋼筋混凝土造,96年4月23日,四層,
RPRNMLTLLHNFFDK96CC,2,174.35,住商用,鋼筋混凝土造,104年7月1日,十四層,
RPRNMLTLLHNFFDK96CC,2,3.10,共用部份,鋼筋混凝土造,104年7月1日,十四層,
RPRNMLTLLHNFFDK96CC,2,1.08,共用部份,鋼筋混凝土造,104年7月1日,十四層,
RPRNMLTLLHNFFDK96CC,2,50.64,共用部份,鋼筋混凝土造,104年7月1日,十四層,
