鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
草屯鎮,房地(土地+建物),南投縣草屯鎮太平路一段443巷51弄1~30號,116.0,住,,,1060801,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0791119,157.86,4,2,3,有,無,有,12000,76,,0.0,0,,RPQNMLOJQHMFFBM56CC
南投市,房地(土地+建物),南投縣南投市中興路182巷1~30號,66.7,住,,,1060801,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0910521,198.99,7,3,3,有,無,無,15000,75,,0.0,0,,RPOOMLRJQHMFFAM66CC
草屯鎮,房地(土地+建物),南投縣草屯鎮草溪路901~930號,101.42,其他,,,1060804,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880409,272.49,9,3,4,有,無,有,20000,73,,0.0,0,,RPPOMLSKQHMFFBM07CC
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路331~360號,5.89,住,,,1060725,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800920,21.55,1,0,1,有,無,有,5500,255,,0.0,0,,RPRNMLMLQHMFFBM66CC
南投市,土地,大崗段571~600地號,1393.0,,工業區,丁種建築用地,1060817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,75000,54,,0.0,0,未保存登記建物鐵皮屋,RPPNMLMLQHMFFAM98CC
南投市,房地(土地+建物),南投縣南投市民族路91~120號,133.0,住,,,1060820,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1021004,297.22,4,3,5,有,無,無,45000,151,,0.0,0,,RPRNMLPLQHMFFAM86CC
草屯鎮,房地(土地+建物),南投縣草屯鎮太平路一段541~570號,107.96,住,,,1060830,土地1建物1車位0,全,2,透天厝,住商用,鋼骨鋼筋混凝土造,0900321,165.0,2,1,3,有,無,無,19900,121,,0.0,0,,RPQNMLOJRHMFFBM66CC
草屯鎮,土地,草屯段121~150地號,90.0,住,,,1060910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,133,,0.0,0,含未辦保存建物一棟。,RPPNMLLKRHMFFBM98CC
埔里鎮,土地,大坪頂段1111~1140地號,4923.37,,山坡地保育區,農牧用地,1060920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6666,1,,0.0,0,,RPVNMLLLRHMFFCM17CC
南投市,房地(土地+建物),南投縣南投市成功三路361~390號,991.7,,工業區,丁種建築用地,1060919,土地1建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,1020423,826.44,0,0,0,無,無,無,90300,,,0.0,0,,RPVNMLSLRHMFFAM67CC
南投市,房地(土地+建物),南投縣南投市中興路781~810號,59.0,其他,,,1060923,土地1建物1車位0,見其他登記事項,3,店面(店鋪),商業用,鋼筋混凝土加強磚造,0710830,166.68,0,0,0,無,無,無,12000,72,,0.0,0,,RPQNMLTLRHMFFAM27CC
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路三段631巷1~30號,201.92,,特定農業區,甲種建築用地,1060905,土地1建物1車位0,全,1,透天厝,住家用,磚造,0601101,87.58,2,2,1,有,無,有,8000,91,,0.0,0,,RPWNMLQJIIMFFCM76CC
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路332巷1~30號,114.7,住,,,1060930,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830310,114.69999999999999,2,1,2,有,有,無,7000,61,,0.0,0,附2台冷氣,RPSNMLMKIIMFFBM68DC
南投市,土地,營盤口段631~660地號,2000.0,其他,,,1060920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,10,,0.0,0,租金前三年每年2萬元，第四至十年每年4萬元。,RPRNMLSKIIMFFAM98CC
草屯鎮,房地(土地+建物),南投縣草屯鎮太平路一段443巷51弄1~30號,116.0,工,,,1061013,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0791119,148.32,4,2,3,有,無,無,12000,81,,0.0,0,,RPVNMLNLIIMFFBM09CC
