編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks
RPPOMLMJQHMFFAD97CC,北華段,.00,非都市： ; 非都市編定：
RPQOMLMJQHMFFAD08CC,北華段,.00,非都市： ; 非都市編定：
RPWNMLNJQHMFFCD88CC,泉南段,138.39,都市：住
RPROMLNJQHMFFCD48CC,光明段,.00,都市：商
RPXNMLMJQHMFFBD78CC,和業段,256.67,都市：工
RPXNMLMJQHMFFBD78CC,和業段,149.43,都市：其他
RPWNMLLJQHMFFER67CC,善新段,.00,都市：其他
RPRNMLOJQHMFFCD48CC,東光段,.00,都市：商
RPSNMLOJQHMFFCD58CC,鹽埕段,2606.00,都市：工
RPTNMLOJQHMFFCD68CC,竹篙厝段,16.75,都市：商
RPVNMLOJQHMFFCD88CC,大恩段,.00,都市：住
RPOOMLOJQHMFFCD28CC,仁和段,.00,都市：住
RPWNMLOJQHMFFCD98CC,虎尾寮段,.00,都市：住
RPQNMLNJQHMFFFR37CC,仁義段,1358.34,都市：商
RPPNMLPJQHMFFCD38CC,虎尾寮段,.00,都市：住
RPQNMLPJQHMFFCD48CC,東光段,.00,都市：住
RPTNMLPJQHMFFAD58CC,中正段,.00,都市：住
RPVNMLPJQHMFFAD78CC,北安段,.00,都市：住
RPUNMLPJQHMFFAD68CC,北安段,.00,都市：住
RPPNMLPJQHMFFAD18CC,郡王段,.00,都市：住
RPPNMLPJQHMFFAD18CC,郡王段,.00,都市：住
RPPNMLPJQHMFFAD18CC,郡王段,.00,都市：住
RPPNMLQJQHMFFCD48CC,竹篙厝段,3.02,都市：其他
RPRNMLRJQHMFFCD78CC,泉南段,57.97,都市：住
RPOOMLSJQHMFFAD48CC,金華段,.00,都市：住
RPWOMLSJQHMFFAD66CC,開元段,.00,都市：商
RPOOMLSJQHMFFCD68CC,虎尾寮段,4.23,都市：住
RPTNMLLJQHMFFAR96CC,新營段,4.53,都市：住
RPUNMLLJQHMFFAR07CC,民權段,2.99,都市：商
RPPOMLSJQHMFFCD78CC,虎尾寮段,4.02,都市：住
RPRNMLKKQHMFFFR27CC,南興段,.00,非都市： ; 非都市編定：
RPUNMLLKQHMFFAD38CC,頂美段,.00,非都市： ; 非都市編定：
RPTNMLLKQHMFFCD48CC,竹篙厝段,.00,非都市： ; 非都市編定：
RPUNMLLKQHMFFCD58CC,鹽埕段,.00,非都市： ; 非都市編定：
RPUNMLLKQHMFFCD58CC,鹽埕段,.00,非都市： ; 非都市編定：
RPSNMLMJQHMFFHR67CC,橋北段,94.11,都市：住
RPPOMLNJQHMFFHR57CC,蜈蜞潭段,90.00,都市：住
RPUNMLSJQHMFFHR48CC,橋北段,.00,都市：商
RPSNMLOJQHMFFHR87CC,成功段,.00,都市：商
RPOOMLTJQHMFFHR08CC,三村段,19.43,都市：住
RPVNMLSJQHMFFHR58CC,兵北段,.00,都市：住
RPOOMLSJQHMFFHR97CC,兵南段,.00,都市：商
RPPNMLKKQHMFFHR27CC,六甲頂段,248.00,都市：住
RPPNMLKKQHMFFHR27CC,六甲頂段,341.00,都市：住
RPVNMLLKQHMFFCD68CC,新東段,.00,非都市： ; 非都市編定：
RPUNMLOKQHMFFCD88CC,光明段,.00,都市：商
RPQPMLOKQHMFFHR97CC,橋北段,80.28,都市：住
RPVPMLOKQHMFFAD98CC,妙壽段,395.40,都市：住
RPVPMLOKQHMFFAD98CC,妙壽段,5.55,都市：住
RPVPMLOKQHMFFAD98CC,妙壽段,32.93,都市：住
