鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里勝利八街一段181~210號,25.86,商,,,1021022,土地1建物1車位2,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020624,312.57,4,2,3,有,有,15100000,54789,坡道平面,62.52,1400000,,RPPPMLOJJIIFFBJ77CA
竹北市,房地(土地+建物),新竹縣竹北市泰和一街50巷1~30號,93.13,住,,,1021014,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791013,195.54,4,2,2,有,無,8800000,45004,,0.0,0,,RPWNMLPJJIIFFBJ38CA
竹北市,土地,莊敬段391~420地號,1546.93,住,,,1020905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,215000000,138985,,0.0,0,,RPQNMLSJJIIFFBJ08CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵二路31~60號,40.54,商,,,1021006,土地1建物2車位2,四層,二十層,辦公商業大樓,商業用,鋼筋混凝土造,0990106,407.09000000000003,0,0,0,無,有,23840000,65952,坡道平面,71.38,1700000,,RPTNMLSJJIIFFBJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市新工五路31~60號,18.97,住,,,1021003,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970515,121.15,0,0,0,無,有,8100000,66854,坡道平面,0.0,0,,RPQOMLRJJIIFFBJ08CA
竹北市,土地,社北段901~930地號,127.08,住,,,1020924,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9600000,75543,,0.0,0,,RPXRMLRJJIIFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街121~150號,20.15,住,,,1020923,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991231,137.48000000000002,2,1,1,有,有,7840000,57026,坡道機械,36.02,0,建物權狀上雖標註有2個停車位但實際只有一平面車位,RPVQMLLKJIIFFBJ28CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市文信路211~240號,37.35,住,,,1021018,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011129,229.17000000000002,3,2,2,有,有,13500000,72558,坡道平面,74.81,2300000,,RPPTMLLKJIIFFBJ97CA
竹北市,土地,麻園段121~150地號,193.0,,特定農業區,甲種建築用地,1021021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4950000,25648,,0.0,0,,RPUTMLLKJIIFFBJ48CA
