鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物),高雄市鼓山區翠華路105巷3衖1~30號,60.0,住,,,1030717,土地1建物1車位0,全,二層,透天厝,,加強磚造,0580407,81.55,4,2,2,有,無,5760000,70632,,0.0,0,,RPWOMLPJQHJFFAE58CA
前金區,房地(土地+建物),高雄市前金區市中一路91~120號,5.69,住,,,1030529,土地1建物1車位0,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910618,70.59,2,1,1,有,有,3580000,50715,,0.0,0,,RPTNMLQLQHJFFAE48CA
鹽埕區,房地(土地+建物),高雄市鹽埕區鹽埕街91~120號,4.36,商,,,1030630,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731212,21.3,0,0,0,無,無,2100000,98592,,0.0,0,,RPXNMLSLQHJFFAE09CA
苓雅區,房地(土地+建物),高雄市苓雅區正言路31~60號,4.46,商,,,1030718,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820416,39.72,1,1,1,有,無,1900000,47835,,0.0,0,,RPPOMLOJQHJFFBE87CA
新興區,房地(土地+建物),高雄市新興區同愛街31~60號,80.0,商,,,1030626,土地1建物1車位0,全,十八層,透天厝,,鋼骨鋼筋混凝土造,0790615,331.4,0,0,0,無,無,30000000,90525,,0.0,0,,RPVOMLOJQHJFFBE48CA
苓雅區,土地,正昌段451~480地號,39.11,住,,,1030608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,30683,,0.0,0,,RPTOMLLKQHJFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區福建街35巷1~30號,23.3,住,,,1030702,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670824,72.32,3,2,2,有,無,6150000,85039,,0.0,0,,RPTNMLSKQHJFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區正大路50巷14弄1~30號,32.93,住,,,1030708,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690514,88.4,3,2,2,有,無,3200000,36199,,0.0,0,,RPUNMLLLQHJFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區中興街31~60號,78.0,商,,,1030313,土地1建物1車位0,全,三層,透天厝,,加強磚造,0620711,150.61,4,2,2,有,無,8200000,54445,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLRLQHJFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區安樂路31~60號,82.89,住,,,1030622,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0660801,168.27,4,1,2,有,無,12000000,71314,,0.0,0,,RPUNMLTLQHJFFBE98CA
三民區,房地(土地+建物)+車位,高雄市三民區大順二路181~210號,12.36,商,,,1030722,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940614,132.87,3,2,2,有,有,7500000,56446,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLLJQHJFFDE87CA
三民區,房地(土地+建物),高雄市三民區明誠一路151~180號,18.63,住,,,1030710,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880908,138.47,3,1,2,有,有,5500000,39720,,0.0,0,,RPTNMLPJQHJFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中路751巷38弄31~60號,21.32,住,,,1030710,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910115,158.49,3,2,2,有,無,6000000,37857,坡道平面,33.11,0,,RPUNMLPJQHJFFDE58CA
三民區,房地(土地+建物),高雄市三民區水源路1~30號,20.65,商,,,1030704,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800208,106.68,3,2,2,有,無,3500000,32808,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLLKQHJFFDE38CA
三民區,房地(土地+建物),高雄市三民區寶國里民豐路61~90號,21.2,住,,,1030722,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691126,77.46,3,2,2,有,無,2400000,30984,,0.0,0,,RPTNMLSKQHJFFDE88CA
三民區,房地(土地+建物),高雄市三民區河北二路91~120號,3.45,商,,,1030717,土地1建物1車位0,十二層,十九層,套房(1房1廳1衛),,鋼筋混凝土造,0800314,39.410000000000004,1,1,1,有,有,1200000,30449,,0.0,0,,RPTOMLSKQHJFFDE98CA
三民區,房地(土地+建物),高雄市三民區建工路601~630號,740.46,商,,,1030707,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,0580701,420.92,5,2,3,有,無,150072630,356535,,0.0,0,有未保存登記建物,RPPQMLRLQHJFFDE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫三路251巷1~30號,21.0,住,,,1030725,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,190.38,4,2,2,有,有,6800000,35718,坡道平面,29.02,0,,RPPNMLOJQHJFFEE08CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二街62巷1~30號,138.42,住,,,1030603,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0970110,303.55,5,1,4,有,無,10036943,33065,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。賣清,RPPNMLPJQHJFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區壽民路61~90號,40.84,住,,,1030708,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680803,78.3,3,2,1,有,無,2100000,26820,,0.0,0,,RPUOMLPJQHJFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路541~570號,11.65,住,,,1030620,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030528,127.03999999999999,2,2,1,有,無,11180000,88004,坡道平面,0.0,0,,RPPNMLKKQHJFFEE77CA
左營區,房地(土地+建物),高雄市左營區重信路372巷1~30號,82.89,住,,,1030705,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0840529,232.64,3,2,2,有,無,15100000,64907,,0.0,0,,RPOOMLLKQHJFFEE87CA
左營區,房地(土地+建物),高雄市左營區左營大路419巷1~30號,91.0,住,,,1030718,土地1建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0631121,110.88,6,3,4,有,無,6700000,60426,,0.0,0,,RPQNMLOKQHJFFEE28CA
楠梓區,土地,後勁段二小段331~360地號,29.01,住,,,1030718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,493000,16994,,0.0,0,本筆土地為既成道路,RPQOMLOKQHJFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路220巷5弄1~30號,17.97,住,,,1030702,土地1建物1車位0,三層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820224,105.21000000000001,3,2,2,有,有,3450000,32792,,0.0,0,,RPSOMLPKQHJFFEE68CA
左營區,房地(土地+建物),高雄市左營區重建路1~30號,7.2,商,,,1030710,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950410,79.06,2,2,1,有,有,4500000,56919,,0.0,0,,RPXOMLKLQHJFFEE78CA
左營區,房地(土地+建物),高雄市左營區榮成三街1~30號,6.67,住,,,1030717,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,47.11,1,1,1,有,有,2200000,46699,,0.0,0,,RPOPMLKLQHJFFEE97CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德賢路571~600號,13.24,住,,,1030721,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000913,126.17000000000002,3,2,2,有,有,5300000,42007,坡道機械,10.44,0,,RPTNMLLLQHJFFEE38CA
