鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
長治鄉,房地(土地+建物),屏東縣長治鄉水源路1~30號,102.72,,鄉村區,乙種建築用地,1030707,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0770728,112.77,3,1,2,有,無,1300000,11528,,0.0,0,,RPXNMLLJQHJFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東巿福建路61~90號,9.81,住,,,1030714,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830623,59.949999999999996,1,1,1,有,無,1050000,17515,,0.0,0,,RPUOMLLJQHJFFAT86CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿民生東路66巷6弄1~30號,45.51,住,,,1030714,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0890202,151.7,3,2,2,有,無,3670000,24192,坡道平面,0.0,0,,RPWOMLLJQHJFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東巿自由路405巷1~30號,83.33,住,,,1030717,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0681215,63.07,3,1,2,有,無,3233258,51265,,0.0,0,,RPUNMLPJQHJFFAT17CA
屏東巿,房地(土地+建物),屏東縣屏東巿古松西巷317弄1~30號,77.44,住,,,1030707,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0910322,180.6,3,2,2,有,無,4100000,22702,,0.0,0,,RPQNMLRJQHJFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東巿勝利路211~240號,100.0,住,,,1030708,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680313,242.34,4,2,3,有,無,3983400,16437,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLRJQHJFFAT57CA
屏東巿,土地,明正段1741~1770地號,81.0,住,,,1030714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,20988,,0.0,0,,RPOQMLTKQHJFFAT37CA
fa72埔鄉,土地,新圍段91~120地號,1039.0,,一般農業區,農牧用地,1030724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,203554,196,,0.0,0,畸零地或有合併使用之交易。,RPQNMLQJQHJFFBT96CA
高樹鄉,土地,南興段541~570地號,1973.0,農,,,1030725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,507,,0.0,0,親友、員工或其他特殊關係間之交易。未委託地政士簽訂私契,RPPNMLRJQHJFFBT96CA
