編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXQMLPJJIHFFAH38CA,19,84.79,見其他登記事項,鋼筋混凝土造,82年11月10日,八層,二層
RPXQMLPJJIHFFAH38CA,19,2.13,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPXQMLPJJIHFFAH38CA,19,28.37,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPQPMLQJJIHFFAH67CA,27,90.84,住家用,鋼筋混凝土造,74年10月29日,五層,四層
RPQOMLQJJIHFFAH57CA,32,73.09,住家用,鋼筋混凝土造,69年11月27日,五層,三層 陽台
RPUOMLPJJIHFFAH87CA,14,70.85,住家用,鋼筋混凝土造,87年9月9日,九層,八層
RPUOMLPJJIHFFAH87CA,14,8.18,共有部份,鋼筋混凝土造,87年9月9日,九層,
RPUOMLPJJIHFFAH87CA,14,37.77,共有部份,鋼筋混凝土造,87年9月9日,九層,
RPWWMLPJJIHFFAH88CA,7,81.82,住家用,鋼筋混凝土造,95年1月3日,十三層,五層
RPWWMLPJJIHFFAH88CA,7,11.73,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPWWMLPJJIHFFAH88CA,7,46.09,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPTONLPJJIHFFAH87CA,17,105.52,住家用,鋼筋混凝土造,84年9月30日,二十層,十三層
RPTONLPJJIHFFAH87CA,17,17.19,共有部份,鋼筋混凝土造,84年9月30日,二十層,
RPVONLPJJIHFFAH08CA,21,150.43,住家用,鋼筋混凝土造,81年1月11日,五層,四層
RPVONLPJJIHFFAH08CA,21,2.60,共有部份,鋼筋混凝土造,81年1月11日,五層,
RPPRMLRJJIHFFAH87CA,31,78.84,住家用,鋼筋混凝土造,70年4月14日,五層,五層
RPPNMLSJJIHFFAH57CA,33,71.35,住家用,鋼筋混凝土造,68年7月16日,四層,三層
RPQNMLTJJIHFFAH77CA,16,69.17,住家用,鋼筋混凝土造,86年4月19日,二十三層,十六層
