編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQTMLMJJIHFFAO68DC,21,23.84,住家用,鋼筋混凝土造,80年7月17日,四層,
RPROMLPJJIHFFAO48CC,,105.82,住商用,加強磚造,,二層,
RPRSMLPJJIHFFAO88CC,37,90.16,住家用,加強磚造,65年2月24日,二層,
RPTOMLPJJIHFFAO68CC,12,18.81,住商用,鋼筋混凝土造,89年9月11日,五層,
RPXNMLRJJIHFFAO66DC,1,45.80,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,
RPUPMLQJJIHFFAO09DC,5,99.64,見其他登記事項,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPURMLPJJIHFFAO09CC,5,115.41,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPQRMLPJJIHFFAO68CC,5,88.31,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPVOMLPJJIHFFAO88CC,28,106.60,住家用,加強磚造,73年11月24日,二層,
RPUNMLPJJIHFFAO68CC,5,40.24,見其他登記事項,鋼筋混凝土造,97年1月31日,十五層,
RPUNMLPJJIHFFAO68CC,5,50.65,見其他登記事項,鋼筋混凝土造,97年1月31日,十五層,
RPWNMLPJJIHFFAO88CC,5,89.00,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWNMLPJJIHFFAO88CC,5,54.00,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWNMLPJJIHFFAO88CC,5,16.00,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPOOMLRJJIHFFAO48DC,,34.25,住家用,鋼筋混凝土造,,七層,
RPSOMLRJJIHFFAO88DC,14,163.23,住商用,鋼筋混凝土造,88年3月10日,十四層,
RPROMLRJJIHFFAO78DC,21,23.84,住家用,鋼筋混凝土造,80年7月17日,四層,
RPTOMLRJJIHFFAO98DC,6,23.26,辦公室,鋼筋混凝土造,95年7月1日,九層,
RPOPMLTJJIHFFAO68CC,6,31.32,見其他登記事項,鋼筋混凝土造,96年3月26日,五層,
RPOPMLTJJIHFFAO68CC,6,7.03,見其他登記事項,鋼筋混凝土造,96年3月26日,五層,
RPQQMLTJJIHFFAO98CC,15,143.89,國民住宅,鋼筋混凝土造,87年4月10日,十二層,
RPTOMLPKJIHFFAO78CC,17,70.65,住家用,鋼筋混凝土造,85年2月29日,十三層,
RPPPMLNKJIHFFAO28CC,2,39.52,辦公室,鋼筋混凝土造,99年8月10日,九層,
RPTNMLQKJIHFFAO78CC,34,74.06,住家用,加強磚造,67年11月20日,二層,
RPSNMLQKJIHFFAO68CC,1,45.20,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPOQMLQKJIHFFAO58CC,34,74.06,住家用,加強磚造,67年11月20日,二層,
RPTPMLKLJIHFFAO48CC,1,307.81,見其他登記事項,鋼筋混凝土造,100年11月21日,二十四層,
RPTPMLKLJIHFFAO48CC,1,235.70,見其他登記事項,鋼筋混凝土造,100年11月21日,二十四層,
RPPQMLSLJIHFFAO98CC,1,45.20,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,
RPPQMLSLJIHFFAO98CC,1,24.33,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPSPMLNLJIHFFAO68CC,11,92.96,住家用,鋼筋混凝土造,90年11月20日,七層,
RPPPMLNLJIHFFAO38CC,6,26.18,見其他登記事項,鋼筋混凝土造,95年6月14日,五層,
RPXOMLTLJIHFFAO07CC,1,42.76,見其他登記事項,鋼筋混凝土造,101年2月21日,十一層,
RPQPMLRLJIHFFAO88CC,3,31.84,見其他登記事項,鋼筋混凝土造,98年6月1日,十五層,
RPUOMLTLJIHFFAO86DC,13,123.10,住家用,鋼筋混凝土造,88年8月12日,九層,
RPPNMLMJKIHFFAO97CC,8,35.23,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,
RPPQMLNJKIHFFAO48DC,2,164.55,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLNJKIHFFAO18CC,29,64.52,國民住宅,鋼筋混凝土造,72年8月19日,七層,
RPSSMLPJKIHFFAO56DC,21,44.81,住家用,鋼筋混凝土造,81年1月31日,七層,
RPQSMLPJKIHFFAO98DC,40,165.12,住商用,加強磚造,62年1月29日,二層,
RPPRMLPJKIHFFAO78DC,8,30.98,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,
RPRSMLPJKIHFFAO09DC,7,20.19,見其他登記事項,鋼筋混凝土造,95年5月19日,十層,
RPOSMLPJKIHFFAO78DC,,102.75,見使用執照,鋼筋混凝土造,,五層,
RPURMLPJKIHFFAO66DC,6,22.18,見其他登記事項,鋼筋混凝土造,95年11月1日,八層,
RPUSMLPJKIHFFAO76DC,5,18.23,見其他登記事項,鋼筋混凝土造,96年6月30日,六層,
RPQQMLPJKIHFFAO68CC,32,71.98,住家用,鋼筋混凝土造,69年8月12日,五層,
RPPQMLPJKIHFFAO58CC,16,202.18,住家用,鋼筋混凝土造,85年10月29日,三層,
RPPQMLPJKIHFFAO58CC,16,2.92,共有部分,鋼筋混凝土造,85年10月29日,四層,
RPXPMLPJKIHFFAO66CC,4,22.03,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPXPMLPJKIHFFAO66CC,4,7.70,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPXPMLPJKIHFFAO66CC,4,3.61,見其他登記事項,鋼筋混凝土造,97年9月11日,十八層,
RPWSMLPJKIHFFAO96DC,23,222.99,見使用執照,鋼筋混凝土造,79年2月8日,四層,
RPXSMLPJKIHFFAO07DC,6,24.30,辦公室,鋼筋混凝土造,95年11月1日,八層,
RPOTMLPJKIHFFAO88DC,2,49.87,見其他登記事項,鋼筋混凝土造,99年6月25日,十三層,
RPUQMLPJKIHFFAO09CC,14,227.51,見其他登記事項,鋼筋混凝土造,88年1月11日,四層,
RPRQMLPJKIHFFAO78CC,17,73.56,住家用,鋼筋混凝土造,85年2月29日,十三層,
RPRQMLPJKIHFFAO78CC,17,12.99,共有部分,鋼筋混凝土造,85年2月29日,十三層,
