鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,土地,大觀段841~870地號,109.89,住,,,1031009,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14958000,136118,,0.0,0,有耕地三七五租約,RPQOMLNJJIJFFAF27CA
板橋區,土地,大觀段841~870地號,219.78,住,,,1031015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29916000,136118,,0.0,0,有耕地三七五租約,RPSOMLNJJIJFFAF47CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,2.53,住,,,1031011,土地1建物1車位0,十五層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,75.37,2,1,1,有,有,11500000,152581,,0.0,0,陽台外推,RPOPMLNJJIJFFAF17CA
板橋區,房地(土地+建物),新北市板橋區文化路二段548巷8弄1~30號,38.8,住,,,1030831,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,116.45,4,2,2,有,無,11000000,94461,,0.0,0,,RPUPMLNJJIJFFAF77CA
土城區,房地(土地+建物),新北市土城區福祥街1~30號,7.62,住,,,1031011,土地1建物1車位0,一層，騎樓,八層,店面(店鋪),商業用,鋼筋混凝土造,,42.25,0,1,1,有,有,6800000,160947,,0.0,0,含增建或未登記建物。,RPVPMLNJJIJFFAF87CA
板橋區,房地(土地+建物),新北市板橋區四維路279巷61~90號,23.13,住,,,1031023,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,86.91,2,1,1,有,無,14600000,167990,,0.0,0,權利人為二人持分各1/2，此屋況為半住家半店面,RPPOMLOJJIJFFAF27CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.44,住,,,1030819,土地1建物1車位0,二十二層,三十七層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0950914,42.07,1,1,1,有,有,6850000,162824,,0.0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPWOMLOJJIJFFAF97CA
板橋區,房地(土地+建物),新北市板橋區萬板路31~60號,12.48,住,,,1031005,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971124,132.82,3,2,2,有,有,25000000,188225,,0.0,0,,RPXOMLOJJIJFFAF08CA
土城區,房地(土地+建物),新北市土城區廣明街20巷1~30號,22.81,住,,,1031009,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740805,99.24,3,2,1,有,無,8600000,86659,,0.0,0,,RPOPMLOJJIJFFAF27CA
板橋區,房地(土地+建物)+車位,新北市板橋區金門街61~90號,33.05,住,,,1031005,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000810,229.03,4,2,2,有,有,18320000,79990,坡道平面,46.71,0,,RPRPMLOJJIJFFAF57CA
板橋區,房地(土地+建物),新北市板橋區民享街91~120號,27.75,住,,,1030926,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640122,77.32,3,2,1,有,無,9500000,122866,,0.0,0,,RPTQMLPJJIJFFAF97CA
土城區,房地(土地+建物),新北市土城區中央路一段318巷13弄1~30號,31.08,住,,,1031008,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.4,3,1,1,有,無,5500000,72944,,0.0,0,二親等買賣,RPOOMLRJJIJFFAF47CA
