鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,房地(土地+建物),南投縣南投市光明南路111巷31~60號,95.45,住,,,1070718,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061107,197.0,4,3,4,有,有,10680000,54213,,0.0,0,,RPTNMLOKQHNFFAM76CA
南投市,房地(土地+建物)+車位,南投縣南投市東山路443巷61~90號,21.96,,鄉村區,乙種建築用地,1070619,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831007,124.08,3,2,2,有,有,2980000,24017,坡道機械,0.0,0,,RPPNMLPKQHNFFAM09CA
南投市,房地(土地+建物),南投縣南投市南鄉路2巷1~30號,248.63,,山坡地保育區,丙種建築用地,1070621,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800328,216.16,5,2,4,有,無,5100000,23594,,0.0,0,,RPTQMLRLQHNFFAM47CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段360巷31~60號,60.03,住,,,1070719,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700525,77.1,3,2,2,有,無,3980000,51621,,0.0,0,,RPPOMLOKQHNFFBM56CA
草屯鎮,土地,新僑光段421~450地號,217.38,其他,,,1070801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,429000,1974,,0.0,0,包含公共設施保留地之交易。;本件買賣權利人有三位。,RPQNMLPKQHNFFBM66CA
草屯鎮,土地,新僑光段421~450地號,253.54,其他,,,1070806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,498000,1964,,0.0,0,包含公共設施保留地之交易。;本件買賣權利人有四位。,RPRNMLPKQHNFFBM76CA
草屯鎮,土地,新僑光段421~450地號,181.22,其他,,,1070806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,356000,1964,,0.0,0,包含公共設施保留地之交易。;本件買賣權利人有四位。,RPSNMLPKQHNFFBM86CA
草屯鎮,土地,中興段2221~2250地號,20.32,住,,,1070704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,35433,,0.0,0,,RPQNMLTLQHNFFBM17CA
草屯鎮,土地,新富功段61~90地號,22.16,住,,,1041112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,670340,30250,,0.0,0,,RPROMLKKRHNFFBM09CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富林路二段130巷1~30號,108.0,住,,,1070707,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0691117,203.15,4,2,4,有,無,6360000,31307,,0.0,0,,RPPNMLOKRHNFFBM56CA
