編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMLQHNFFAT97CC,19,121.20,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPRPMLKKRHNFFAT37CC,21,80.46,住家用,鋼筋混凝土造,87年2月19日,八層,
RPVNMLMLQHNFFAT77CC,5,499.68,見其他登記事項,見其他登記事項,102年9月11日,一層,
RPSNMLRJRHNFFAT97DC,2,290.99,住商用,鋼筋混凝土造,105年12月2日,四層,
RPTPMLTKRHNFFAT48CC,4,212.43,住商用,鋼筋混凝土造,103年3月31日,三層,
RPXNMLQLRHNFFAT48CC,23,172.58,住商用,鋼筋混凝土造,85年2月1日,四層,
RPSNMLQKQHNFFCT97CC,14,144.00,見使用執照,鋼筋混凝土造,93年10月28日,三層,
RPQOMLSLRHNFFCT28CC,5,96.83,見其他登記事項,見其他登記事項,103年1月17日,五層,
RPXNMLRLRHNFFAT58CC,32,141.10,住家用,鋼筋混凝土造,75年10月27日,三層,
RPTOMLLMIINFFAT96CC,30,97.16,見其他登記事項,鋼筋混凝土造,78年3月2日,五層,
RPSOMLLMIINFFAT86CC,30,97.16,見其他登記事項,鋼筋混凝土造,78年3月2日,五層,
RPUNMLMJJINFFAT96DC,25,205.60,住商用,鋼筋混凝土造,82年7月22日,四層,
RPOOMLNLIINFFAT56CC,22,1746.24,見其他登記事項,鋼筋混凝土造,85年8月21日,七層,
