鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物),基隆市中正區新豐街271~300號,10.56,住,,,1071219,土地1建物1車位0,十四層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,53.82,1,1,1,有,有,2260000,41992,,0.0,0,,RPQNMLPKKHOFFBC77CA
仁愛區,房地(土地+建物),基隆市仁愛區崇安街91~120號,63.33,商,,,1071229,土地3建物2車位0,全,二層,透天厝,住家用,加強磚造,0551111,127.84,3,2,2,有,無,7000000,54756,,0.0,0,,RPPNMLSKKHOFFBC97CA
安樂區,房地(土地+建物),基隆市安樂區基金一路91~120號,6.83,住,,,1080121,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820111,44.480000000000004,1,1,1,有,有,1700000,38219,,0.0,0,,RPTNMLMKKHOFFCC87CA
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄1~30號,39.77,住,,,1061221,土地33建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,206.1,4,2,2,有,有,9300000,45124,坡道平面,0.0,0,,RPTNMLOKKHOFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區基金一路112巷1~30號,32.08,住,,,1080118,土地8建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870302,115.14,0,0,1,無,有,5360000,46552,,0.0,0,,RPTNMLPKKHOFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區基金一路151~180號,6.04,住,,,1080108,土地5建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871210,38.77,1,1,1,有,有,1800000,46428,,0.0,0,,RPQOMLLLKHOFFCC67CA
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1~30號,22.07,住,,,1080113,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961116,147.98,3,2,1,有,有,7900000,53386,坡道平面,0.0,0,,RPOOMLPLKHOFFCC87CA
信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷1~30號,35.19,住,,,1080120,土地1建物1車位2,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,147.86,3,2,2,有,有,8800000,59516,升降機械,0.0,0,,RPVNMLRJLHOFFBC58DA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷31~60號,26.86,住,,,1080124,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,109.59,3,2,2,有,有,3750000,34218,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOKKHOFFCC08DA
