編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLQJNHIFFBJ28CA,5,35.16,商業用,鋼筋混凝土造,97年6月9日,九層,六層
RPPPMLQJNHIFFBJ28CA,5,10.44,共有部份,鋼筋混凝土造,97年6月9日,九層,
RPPPMLQJNHIFFBJ28CA,5,5.00,共有部份,鋼筋混凝土造,97年6月9日,九層,
RPPPMLQJNHIFFBJ28CA,5,.08,見其他登記事項,鋼筋混凝土造,97年6月9日,九層,
RPVPMLQJNHIFFBJ88CA,39,76.26,住家用,加強磚造,63年9月21日,三層,一層
RPROMLMJNHIFFBJ97CA,10,26.98,住家用,鋼筋混凝土造,92年9月12日,九層,八層
RPXOMLMJNHIFFBJ58CA,1,138.08,住家用,鋼筋混凝土造,101年8月27日,十五層,五層
RPXOMLMJNHIFFBJ58CA,1,93.36,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPXOMLMJNHIFFBJ58CA,1,22.90,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPORMLMJNHIFFBJ97CA,5,220.28,住商用,鋼筋混凝土造,97年5月30日,四層,一層 二層 三層 四層 屋頂突出物
RPOPMLMJNHIFFBJ77CA,1,114.77,住家用,鋼筋混凝土造,101年8月27日,十五層,十層
RPOPMLMJNHIFFBJ77CA,1,90.12,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPOPMLMJNHIFFBJ77CA,1,19.16,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPXOMLSJNHIFFBJ56CA,5,35.64,商業用,鋼筋混凝土造,97年6月9日,九層,六層
RPXOMLSJNHIFFBJ56CA,5,.08,見其他登記事項,鋼筋混凝土造,97年6月9日,九層,
RPXOMLSJNHIFFBJ56CA,5,9.09,共有部份,鋼筋混凝土造,97年6月9日,九層,
RPXOMLSJNHIFFBJ56CA,5,10.57,共有部份,鋼筋混凝土造,97年6月9日,九層,
RPXOMLSJNHIFFBJ56CA,5,5.03,共有部份,鋼筋混凝土造,97年6月9日,九層,
RPPPMLRJNHIFFBJ38CA,8,192.43,住商用,鋼筋混凝土造,94年1月4日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLKKNHIFFBJ67CA,1,116.74,住家用,鋼筋混凝土造,100年11月28日,十九層,十層
RPQNMLKKNHIFFBJ67CA,1,28.15,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPQNMLKKNHIFFBJ67CA,1,68.51,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPRNMLKKNHIFFBJ77CA,1,120.88,住家用,鋼筋混凝土造,100年11月28日,十九層,十三層
RPRNMLKKNHIFFBJ77CA,1,29.17,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPRNMLKKNHIFFBJ77CA,1,80.95,見其他登記事項,鋼筋混凝土造,100年11月28日,十九層,
RPROMLRKNHIFFBJ58CA,1,103.45,住家用,鋼筋混凝土造,101年8月27日,十五層,十五層
