鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物),台北市中正區同安街92巷1~30號,11.0,住,,,1020422,土地2建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0761210,42.370000000000005,1,1,1,有,無,7700000,181732,,0.0,0,,RPROMLQJNHIFFAA37CA
文山區,房地(土地+建物),台北市文山區福興路91~120號,11.67,住,,,1020325,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850503,41.99,1,1,1,有,有,5250000,125030,,0.0,0,價格含增建,RPWPMLLJNHIFFAA47CA
中正區,房地(土地+建物),台北市中正區汀州路三段211~240號,4.21,商,,,1020418,土地2建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701119,27.63,1,1,1,有,有,5600000,202678,,0.0,0,價格含增建,RPWNMLMJNHIFFAA37CA
文山區,土地,木柵段二小段151~180地號,10.34,住,,,1020322,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,125725,,0.0,0,,RPQOMLMJNHIFFAA86CA
中正區,房地(土地+建物),台北市中正區羅斯福路四段61~90號,2.41,其他,,,1020314,土地2建物1車位0,十一層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0941229,28.12,1,1,2,有,有,10100000,359175,,0.0,0,,RPXOMLNJNHIFFAA67CA
文山區,房地(土地+建物)+車位,台北市文山區興隆路二段203巷91~120號,33.23,住,,,1020422,土地2建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103,176.04,3,2,1,有,有,19500000,110770,坡道平面,42.65,0,,RPRRMLPKNHIFFAA67CA
中正區,土地,河堤段四小段301~330地號,72.0,住,,,1020321,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000000,583333,,0.0,0,,RPSNMLOLNHIFFAA37CA
中正區,土地,永昌段一小段421~450地號,3.0,其他,,,1011211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65000,21667,,0.0,0,,RPOOMLOLNHIFFAA07CA
大同區,房地(土地+建物)+車位,台北市大同區承德路三段151~180號,16.37,商,,,1020415,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951016,150.05,3,2,2,有,有,25780000,171809,坡道平面,40.38,0,價格含增建,RPQNMLMJNHIFFBA86CA
大同區,車位,台北市大同區庫倫街31~60號,0.48,商,,,1020423,土地0建物0車位2,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010918,75.67999999999999,0,0,0,無,有,5200000,,坡道平面,0.0,5200000,,RPQNMLNJNHIFFBA96CA
萬華區,房地(土地+建物),台北市萬華區桂林路31~60號,8.07,商,,,1020409,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840228,94.86,2,1,1,有,有,10640000,112165,,0.0,0,,RPOPMLNJNHIFFBA96CA
中正區,房地(土地+建物),台北市中正區重慶南路一段121~150號,3.21,商,,,1020307,土地1建物1車位0,一層,八層,辦公商業大樓,商業用,鋼筋混凝土造,0711016,51.769999999999996,0,0,0,無,有,13311000,257118,,0.0,0,,RPXNMLQJNHIFFBA97CA
中正區,房地(土地+建物),台北市中正區新生南路一段160巷1~30號,37.58,住,,,1020403,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,121.25,4,3,3,有,無,28300000,233402,,0.0,0,含增建或未登記建物。,RPROMLRJNHIFFBA57CA
大同區,房地(土地+建物),台北市大同區酒泉街181~210號,29.25,住,,,1020411,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),,鋼筋混凝土造,,86.57,0,0,0,無,無,17200000,198683,,0.0,0,,RPQOMLNKNHIFFBA17CA
中正區,房地(土地+建物),台北市中正區漢口街一段91~120號,6.47,商,,,1020317,土地2建物1車位0,五層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,49.28,1,1,1,有,有,7200000,146104,,0.0,0,,RPRNMLPKNHIFFBA37CA
萬華區,房地(土地+建物)+車位,台北市萬華區西藏路91~120號,35.55,住,,,1020320,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908,166.68,3,2,2,有,有,23800000,142789,坡道平面,0.0,0,,RPUPMLNLNHIFFBA77CA
大同區,房地(土地+建物),台北市大同區承德路三段177巷1~30號,18.28,商,,,1020312,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010601,81.1,0,0,0,無,有,20500000,252774,,0.0,0,,RPOQMLOLNHIFFBA37CA
內湖區,房地(土地+建物),台北市內湖區民權東路六段121~150號,3.86,其他,,,1020322,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,37.5,1,0,1,有,有,6600000,176000,,0.0,0,,RPOQMLLJNHIFFCA96CA
中山區,房地(土地+建物),台北市中山區民族東路410巷1~30號,26.0,住,,,1020401,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650303,94.91,2,2,1,有,無,10400000,109577,,0.0,0,含增建或未登記建物。,RPQRMLMJNHIFFCA37CA
中山區,土地,吉林段三小段721~750地號,176.49,其他,,,1020416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9712505,55031,,0.0,0,公共設施保留地之交易。,RPPNMLNJNHIFFCA96CA
中山區,房地(土地+建物),台北市中山區中山北路一段53巷1~30號,5.76,商,,,1020411,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970104,38.62,1,1,1,有,有,8600000,222683,,0.0,0,價格含增建,RPQNMLNJNHIFFCA07CA
內湖區,房地(土地+建物)+車位,台北市內湖區堤頂大道二段271~300號,156.67,工,,,1020325,土地1建物2車位5,八層,十層,廠辦,工業用,鋼筋混凝土造,0980116,1059.81,0,0,0,無,有,166000000,156632,坡道平面,0.0,0,,RPWNMLNJNHIFFCA67CA
