鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,土地,華興段661~690地號,767.94,其他,,,1020219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7077335,9216,,0.0,0,交易標的係為公共設施保留地,RPPPMLLJNHIFFBJ77CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明五街331~360號,6.83,住,,,1020409,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920912,26.98,2,1,1,有,有,3850000,142698,升降機械,0.0,0,,RPROMLMJNHIFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐六路二段31~60號,32.79,商,,,1020318,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,254.34000000000003,4,2,2,有,有,12450000,53310,坡道平面,61.13,2150000,,RPXOMLMJNHIFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐六路二段31~60號,27.46,商,,,1020409,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,224.05,4,2,2,有,有,10500000,51607,坡道平面,63.22,2200000,,RPOPMLMJNHIFFBJ77CA
竹北市,房地(土地+建物),新竹縣竹北市新溪街151~180號,77.29,,特定農業區,甲種建築用地,1020325,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0970530,220.28,4,2,4,有,無,9300000,42219,,0.0,0,,RPORMLMJNHIFFBJ97CA
竹北市,土地,新國段991~1020地號,26.16,住,,,1020411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1187000,45375,,0.0,0,,RPOOMLNJNHIFFBJ77CA
竹北市,土地,莊敬段721~750地號,196.62,住,,,1020408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33100000,168345,,0.0,0,,RPPOMLNJNHIFFBJ87CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街31~60號,10.05,住,,,1020321,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0970609,50.68,2,2,1,有,有,4280000,84468,坡道機械,0.0,0,,RPPPMLQJNHIFFBJ28CA
新埔鎮,土地,仰德段811~840地號,156.27,其他,山坡地保育區,農牧用地,1020424,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13490000,86325,,0.0,0,集村基地，交易總價含配地,RPRPMLQJNHIFFBJ48CA
竹北市,房地(土地+建物),新竹縣竹北市三民路514巷1~30號,31.0,住,,,1020413,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0630921,76.26,3,2,1,有,無,2650000,34750,,0.0,0,,RPVPMLQJNHIFFBJ88CA
竹北市,土地,大眉段大眉小段331~360地號,6635.0,其他,特定農業區,農牧用地,1020325,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67235000,10133,,0.0,0,,RPSNMLRJNHIFFBJ48CA
竹北市,房地(土地+建物),新竹縣竹北市光明六路東二段1~30號,77.35,住,,,1020330,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940104,192.43,0,0,0,有,無,23600000,122642,,0.0,0,,RPPPMLRJNHIFFBJ38CA
竹北市,房地(土地+建物),新竹縣竹北市隘口六街31~60號,10.13,住,,,1020323,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0970609,60.41,2,2,1,有,無,3950000,65397,,0.0,0,,RPXOMLSJNHIFFBJ56CA
