編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLLJNHIFFFH38EC,33,55.25,住家用,加強磚造,68年11月20日,二層,
RPQPMLMJNHIFFDH28DC,2,64.11,住家用,鋼筋混凝土造,100年4月6日,十二層,
RPWOMLMJNHIFFDH78DC,6,150.28,住家用,鋼筋混凝土造,96年5月30日,三層,
RPRPMLMJNHIFFDH38DC,18,74.95,住家用,鋼筋混凝土造,84年7月27日,八層,
RPTPMLMJNHIFFEH58CC,22,346.36,見其他登記事項,加強磚造,80年4月9日,二層,
RPTPMLMJNHIFFEH58CC,22,346.36,見其他登記事項,加強磚造,80年4月9日,二層,
RPRPMLLJNHIFFEH28CC,10,28.35,住家用,鋼筋混凝土造,92年7月28日,十四層,
RPUPMLLJNHIFFEH58CC,11,54.25,商業用,鋼筋混凝土造,91年1月30日,九層,
RPUPMLMJNHIFFEH68CC,12,707.74,見使用執照,鋼筋混凝土造,90年10月15日,四層,
RPUQMLMJNHIFFEH78CC,12,498.44,工業用,見其他登記事項,90年6月13日,一層,
RPQQMLNJNHIFFEH48CC,1,51.93,住家用,鋼筋混凝土造,101年6月18日,十三層,
RPPQMLNJNHIFFEH38CC,1,86.36,見其他登記事項,鋼筋混凝土造,101年6月18日,十三層,
RPRPMLNJNHIFFBH28DC,29,139.83,見其他登記事項,鋼筋混凝土造,73年1月30日,三層,
RPRPMLNJNHIFFBH28DC,29,139.83,見其他登記事項,鋼筋混凝土造,73年1月30日,三層,
RPQRMLNJNHIFFBH38DC,12,150.29,住家用,鋼筋混凝土造,90年4月20日,八層,
RPOPMLNJNHIFFBH97DC,4,220.48,住家用,鋼筋混凝土造,98年4月15日,十四層,
RPTOMLNJNHIFFBH38DC,6,87.62,商業用,鋼筋混凝土造,96年9月29日,十二層,
RPSOMLNJNHIFFBH28DC,15,184.52,見其他登記事項,鋼筋混凝土造,87年7月1日,七層,
RPRQMLNJNHIFFBH28CC,1,51.61,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,
RPRQMLNJNHIFFBH28CC,1,20.91,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,
RPPQMLNJNHIFFBH08CC,23,254.13,住商用,鋼筋混凝土造,79年5月4日,五層,
RPPQMLNJNHIFFBH08CC,23,4.15,共有部份,鋼筋混凝土造,79年5月4日,五層,
RPWPMLNJNHIFFBH68CC,26,66.00,住家用,鋼筋混凝土造,75年12月30日,五層,
RPUQMLNJNHIFFBH58CC,32,89.79,住家用,鋼筋混凝土造,70年4月9日,五層,
RPQOMLNJNHIFFBH08DC,18,102.90,住商用,鋼筋混凝土造,84年8月14日,九層,
RPQRMLNJNHIFFBH48EC,7,113.27,住家用,鋼筋混凝土造,95年9月10日,十三層,
RPROMLQJNHIFFBH48DC,6,217.97,住家用,鋼筋混凝土造,96年5月7日,二十二層,
RPROMLQJNHIFFBH48DC,6,51.21,共有部份,鋼筋混凝土造,96年5月7日,二十二層,
RPROMLQJNHIFFBH48DC,6,29.39,共有部份,鋼筋混凝土造,96年5月7日,二十二層,
RPPNMLOJNHIFFCH08DC,33,116.16,住家用,加強磚造,69年5月25日,二層,
RPWNMLQJNHIFFBH78CC,10,249.23,見其他登記事項,鋼筋混凝土造,92年9月10日,四層,
RPUNMLOJNHIFFEH68CC,18,109.23,住家用,鋼筋混凝土造,84年9月25日,二十層,
RPPNMLQJNHIFFCH18CC,16,211.11,住家用,鋼筋混凝土造,86年6月26日,四層,
RPPNMLQJNHIFFCH18CC,16,24.50,共有部份,鋼筋混凝土造,86年6月26日,四層,
RPPNMLQJNHIFFCH18CC,16,.11,共有部份,鋼筋混凝土造,86年6月26日,一層,
RPPNMLQJNHIFFCH18CC,16,6.13,見其他登記事項,鋼筋混凝土造,86年6月26日,十五層,
RPPNMLQJNHIFFCH18CC,16,.05,見其他登記事項,鋼筋混凝土造,86年1月30日,十四層,
RPQNMLQJNHIFFCH28CC,16,121.09,住家用,鋼筋混凝土造,86年1月30日,十八層,
RPQNMLQJNHIFFCH28CC,16,.67,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPQNMLQJNHIFFCH28CC,16,.27,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPQNMLQJNHIFFCH28CC,16,41.48,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPQNMLQJNHIFFCH28CC,16,.06,共有部份,鋼筋混凝土造,86年1月30日,一層,
RPQNMLQJNHIFFCH28CC,16,.04,見其他登記事項,鋼筋混凝土造,86年6月26日,十五層,
RPQNMLQJNHIFFCH28CC,16,3.71,見其他登記事項,鋼筋混凝土造,86年1月30日,十四層,
RPXNMLQJNHIFFBH88CC,35,106.22,住家用,加強磚造,66年11月14日,二層,
RPWPMLNJNHIFFEH56EC,18,107.50,工業用,鋼筋混凝土造,84年5月18日,十層,
RPWOMLQJNHIFFFH86EC,13,92.00,國民住宅,鋼筋混凝土造,88年11月25日,十三層,
RPWOMLQJNHIFFFH86EC,13,18.95,共有部份,鋼筋混凝土造,88年11月25日,十三層,
RPWOMLQJNHIFFFH86EC,13,23.45,共有部份,鋼筋混凝土造,88年11月25日,十三層,
RPRNMLOJNHIFFAH97CC,32,68.00,住家用,鋼筋混凝土造,70年10月27日,五層,
RPUPMLRJNHIFFBH88CC,20,88369.00,住家用,鋼筋混凝土造,81年10月30日,六層,
RPUOMLRJNHIFFBH78CC,2,99.37,見其他登記事項,鋼筋混凝土造,100年6月28日,十五層,
RPPPMLRJNHIFFAH28CC,17,51.85,住家用,鋼筋混凝土造,85年1月18日,十七層,
RPRRMLQJNHIFFAH58CC,5,53.03,住家用,鋼筋混凝土造,97年4月24日,十二層,
RPPUMLNJNHIFFAH38CC,8,217.92,住家用,鋼筋混凝土造,93年12月30日,十一層,
RPWNMLRJNHIFFAH78CC,19,71.32,住家用,鋼筋混凝土造,82年12月30日,七層,
RPWNMLRJNHIFFAH78CC,19,7.50,住家用,鋼筋混凝土造,82年12月30日,七層,
RPWNMLRJNHIFFAH78CC,19,19.21,共有部份,鋼筋混凝土造,82年12月30日,七層,
RPWNMLRJNHIFFAH78CC,19,13.35,共有部份,鋼筋混凝土造,82年12月30日,七層,
RPPNMLQJNHIFFAH08DC,1,111.09,住商用,鋼筋混凝土造,100年11月28日,十二層,
RPSTMLNJNHIFFAH58CC,10,81.81,住家用,鋼筋混凝土造,92年6月13日,十三層,
RPSTMLNJNHIFFAH58CC,10,.04,見其他登記事項,鋼筋混凝土造,92年6月13日,十三層,
RPSTMLNJNHIFFAH58CC,10,1.03,共有部份,鋼筋混凝土造,92年6月13日,十三層,
RPSTMLNJNHIFFAH58CC,10,10.32,共有部份,鋼筋混凝土造,92年6月13日,十三層,
RPSTMLNJNHIFFAH58CC,10,44.71,共有部份,鋼筋混凝土造,92年6月13日,十三層,
RPSOMLRJNHIFFAH48CC,4,37.45,住家用,鋼筋混凝土造,98年6月3日,十五層,
RPVOMLRJNHIFFAH78CC,16,61.73,住家用,鋼筋混凝土造,86年7月1日,十七層,
RPTOMLRJNHIFFAH58CC,17,27.41,住家用,鋼筋混凝土造,85年1月18日,十七層,
RPTOMLRJNHIFFGH66DC,31,71.60,住家用,加強磚造,71年4月2日,二層,
RPTPMLRJNHIFFAH68CC,16,45.56,住家用,鋼筋混凝土造,86年4月19日,二十八層,
RPOPMLRJNHIFFFH68CC,23,134.72,住家用,鋼筋混凝土造,78年12月7日,五層,
RPSRMLRJNHIFFAH78CC,20,92.35,住家用,鋼骨鋼筋混凝土造,82年4月30日,二十二層,
RPOOMLSJNHIFFFH68CC,5,90.45,住家用,鋼筋混凝土造,97年4月25日,十五層,
RPOOMLSJNHIFFFH68CC,5,40.74,共有部份,鋼筋混凝土造,97年4月25日,,
RPOOMLSJNHIFFFH68CC,5,24.57,共有部份,鋼筋混凝土造,97年4月25日,十五層,
RPVNMLSJNHIFFAH78CC,14,24.96,見其他登記事項,鋼筋混凝土造,87年12月31日,九層,
RPVNMLSJNHIFFAH78CC,14,10.77,共有部份,鋼筋混凝土造,87年12月31日,九層,
RPVOMLSJNHIFFAH88CC,18,41.62,住家用,鋼筋混凝土造,84年8月8日,二十層,
RPTNMLSJNHIFFBH78DC,19,165.28,見其他登記事項,鋼骨鋼筋混凝土造,83年4月18日,二十二層,
RPWOMLSJNHIFFAH98CC,15,25.46,住家用,鋼筋混凝土造,86年12月2日,十六層,
RPWOMLSJNHIFFAH98CC,15,.09,見其他登記事項,鋼筋混凝土造,86年12月2日,十六層,
RPWOMLSJNHIFFAH98CC,15,3.76,共有部份,鋼筋混凝土造,86年12月2日,十六層,
RPWOMLSJNHIFFAH98CC,15,7.13,共有部份,鋼筋混凝土造,86年12月2日,十六層,
RPVPMLSJNHIFFAH98CC,15,22.53,見其他登記事項,鋼筋混凝土造,86年11月17日,十四層,
RPVPMLSJNHIFFAH98CC,15,7.00,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPVPMLSJNHIFFAH98CC,15,1.62,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPRRMLSJNHIFFAH78CC,19,116.77,住家用,鋼筋混凝土造,83年2月5日,八層,
RPRRMLSJNHIFFAH78CC,19,3.32,共有部份,鋼筋混凝土造,83年2月5日,八層,
RPRRMLSJNHIFFAH78CC,19,41.07,共有部份,鋼筋混凝土造,83年2月5日,八層,
RPPQMLSJNHIFFAH58DC,17,46.79,住家用,鋼筋混凝土造,85年7月13日,十一層,
RPOOMLTJNHIFFAH28CC,24,47.04,見其他登記事項,鋼筋混凝土造,78年1月13日,四層,
RPUNMLTJNHIFFFH66CC,32,109.01,住家用,加強磚造,70年3月11日,二層,
RPWPMLRJNHIFFEH76CC,8,155.53,住家用,鋼筋混凝土造,94年1月31日,十四層,
RPQPMLTJNHIFFEH98CC,11,97.31,住家用,鋼筋混凝土造,91年1月30日,九層,
RPROMLSJNHIFFEH88CC,8,85.01,住家用,鋼筋混凝土造,93年12月10日,十二層,
RPUNMLSJNHIFFEH09CC,1,62.76,住家用,鋼筋混凝土造,101年6月18日,十三層,
RPWNMLSJNHIFFEH66CC,13,110.03,住家用,鋼筋混凝土造,89年4月5日,十四層,
RPTQMLSJNHIFFEH66CC,1,51.36,住家用,鋼筋混凝土造,101年6月18日,十三層,
RPWNMLTJNHIFFBH56DC,14,109.09,見其他登記事項,鋼筋混凝土造,88年9月14日,十五層,
RPWPMLTJNHIFFBH66CC,6,92.19,住家用,鋼筋混凝土造,96年9月10日,十五層,
RPWPMLTJNHIFFBH66CC,6,16.57,共有部份,鋼筋混凝土造,96年9月10日,十五層,
RPWPMLTJNHIFFBH66CC,6,19.79,共有部份,鋼筋混凝土造,96年9月10日,十五層,
RPQNMLLKNHIFFEH08CC,18,192.00,見其他登記事項,鋼筋混凝土造,84年5月23日,九層,
RPSRMLKKNHIFFAH28DC,17,37.52,住家用,鋼筋混凝土造,85年2月17日,七層,
RPPNMLMKNHIFFEH18DC,5,26.67,住家用,鋼筋混凝土造,97年4月1日,十層,
RPVQMLKKNHIFFAH58EC,37,226.42,住商用,加強磚造,65年2月27日,三層,
RPQNMLKKNHIFFFH18DC,33,79.75,住商用,鋼筋混凝土造,69年9月22日,四層,
RPRPMLNKNHIFFEH58CC,4,52.72,住家用,鋼筋混凝土造,98年6月30日,十二層,
RPQPMLNKNHIFFEH58DC,17,31.83,商業用,鋼筋混凝土造,84年12月7日,八層,
RPTOMLNKNHIFFAH38DC,21,231.17,見其他登記事項,見其他登記事項,81年1月23日,二十層,
RPTQMLNKNHIFFAH58DC,20,99.42,商業用,鋼筋混凝土造,82年10月18日,七層,
RPTRMLNKNHIFFAH68DC,3,384.79,見其他登記事項,鋼筋混凝土造,99年4月22日,二十五層,
RPWRMLNKNHIFFAH98DC,6,129.68,住商用,鋼筋混凝土造,96年7月25日,十五層,
RPPOMLKKNHIFFBH67CC,22,448.75,見其他登記事項,鋼筋混凝土造,80年5月7日,十二層,
RPXVMLKKNHIFFBH66DC,36,47.08,住家用,加強磚造,66年9月24日,二層,
RPVRMLKKNHIFFBH68DC,15,58.00,見其他登記事項,鋼筋混凝土造,87年1月13日,十四層,
RPVRMLKKNHIFFBH68DC,15,13.55,見其他登記事項,鋼筋混凝土造,87年1月13日,十四層,
RPVRMLKKNHIFFBH68DC,15,16.05,共有部份,鋼筋混凝土造,87年1月13日,十四層,
RPVRMLKKNHIFFBH68DC,15,12.52,共有部份,鋼筋混凝土造,87年1月13日,十四層,
RPQPMLPKNHIFFEH68CC,19,279.14,見其他登記事項,鋼筋混凝土造,83年5月16日,五層,
RPQNMLPKNHIFFFH58CC,20,96.43,住家用,鋼筋混凝土造,83年8月9日,九層,
RPQNMLPKNHIFFFH58CC,20,2.78,共有部份,鋼筋混凝土造,83年8月9日,九層,
RPQNMLPKNHIFFFH58CC,20,38.97,共有部份,鋼筋混凝土造,83年8月9日,九層,
RPTPMLOKNHIFFCH68CC,15,82.99,住家用,鋼筋混凝土造,86年6月26日,十五層,
RPTPMLOKNHIFFCH68CC,15,2.84,見其他登記事項,鋼筋混凝土造,86年6月26日,十五層,
RPTPMLOKNHIFFCH68CC,16,.05,見其他登記事項,鋼筋混凝土造,86年1月30日,十四層,
RPTPMLOKNHIFFCH68CC,15,5.38,共有部份,鋼筋混凝土造,86年6月26日,十五層,
RPTPMLOKNHIFFCH68CC,15,1.45,共有部份,鋼筋混凝土造,86年6月26日,十八層,
RPTPMLOKNHIFFCH68CC,15,37.65,見其他登記事項,鋼筋混凝土造,86年6月26日,十八層,
RPTPMLOKNHIFFCH68CC,15,.05,共有部份,鋼筋混凝土造,86年6月26日,一層,
RPSOMLOKNHIFFAH38DC,1,105.63,住商用,鋼筋混凝土造,100年11月28日,十二層,
RPSTMLNKNHIFFBH88DC,36,47.08,住家用,加強磚造,66年9月24日,二層,
RPPTMLPKNHIFFAH58CC,9,77.38,住家用,鋼筋混凝土造,92年10月31日,十四層,
RPUNMLPKNHIFFAH58DC,15,128.91,住家用,鋼筋混凝土造,86年11月28日,二十五層,
RPOOMLQKNHIFFCH28CC,20,87.52,商業用,鋼筋混凝土造,81年12月14日,四層,
RPSNMLQKNHIFFFH88CC,18,83.98,見其他登記事項,鋼筋混凝土造,84年1月25日,十三層,
RPSNMLQKNHIFFFH88CC,18,2.27,共有部份,鋼筋混凝土造,84年1月25日,十三層,
RPSNMLQKNHIFFFH88CC,18,2.46,共有部份,鋼筋混凝土造,84年1月25日,十三層,
RPSNMLQKNHIFFFH88CC,18,19.52,共有部份,鋼筋混凝土造,84年1月25日,十三層,
RPPNMLRKNHIFFCH38CC,19,97.93,住家用,鋼筋混凝土造,82年11月26日,五層,
RPXRMLOKNHIFFBH66DC,1,48.56,見其他登記事項,鋼筋混凝土造,101年10月5日,十二層,
RPUNMLOKNHIFFBH58DC,19,31.43,住家用,鋼筋混凝土造,82年11月22日,六層,
RPUSMLQKNHIFFAH09CC,7,105.13,住家用,鋼筋混凝土造,95年5月29日,十二層,
RPQPMLQKNHIFFAH38CC,11,74.76,見其他登記事項,鋼筋混凝土造,91年7月3日,五層,
RPQRMLQKNHIFFAH58CC,33,130.30,住商用,鋼筋混凝土造,69年1月10日,五層,
RPPOMLQKNHIFFAH38EC,38,60.79,住家用,加強磚造,64年8月25日,一層,
RPUOMLQKNHIFFFH56CC,,64.91,住家用,鋼筋混凝土造,101年12月4日,十二層,
RPUOMLQKNHIFFFH56CC,,89.96,見其他登記事項,鋼筋混凝土造,101年12月4日,十三層,
RPRPMLKLNHIFFEH48DC,19,100.47,住家用,鋼筋混凝土造,83年8月16日,七層,
RPSPMLKLNHIFFEH48CC,2,260.68,見其他登記事項,鋼筋混凝土造,100年5月11日,十一層,
RPSPMLKLNHIFFEH48CC,2,55.74,共有部份,鋼筋混凝土造,100年5月11日,十二層,
RPSPMLKLNHIFFEH48CC,2,57.26,共有部份,鋼筋混凝土造,100年5月11日,十一層,
RPQOMLLLNHIFFGH58DC,18,38.66,見其他登記事項,鋼筋混凝土造,84年3月14日,四層,
RPQOMLLLNHIFFGH58DC,18,38.66,見其他登記事項,鋼筋混凝土造,84年3月14日,四層,
RPXSMLKLNHIFFAH09EC,18,58.01,住家用,鋼筋混凝土造,83年10月26日,十六層,
RPXSMLKLNHIFFAH09EC,18,.33,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPXSMLKLNHIFFAH09EC,18,9.10,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPXSMLKLNHIFFAH09EC,18,2.84,共有部份,鋼筋混凝土造,83年10月26日,十六層,
RPSQMLRKNHIFFAH78CC,5,24.19,住家用,鋼筋混凝土造,97年6月9日,十層,
RPSQMLRKNHIFFAH78CC,5,3.77,共有部份,鋼筋混凝土造,97年6月9日,十層,
RPSQMLRKNHIFFAH78CC,5,8.91,共有部份,鋼筋混凝土造,97年6月9日,十層,
RPQSMLRKNHIFFAH78CC,19,63.72,住家用,鋼筋混凝土造,83年7月13日,十七層,
RPRPMLRKNHIFFAH58CC,1,61.81,商業用,見其他登記事項,101年8月20日,二層,
RPRPMLRKNHIFFAH58CC,1,17.62,見其他登記事項,見其他登記事項,101年8月20日,二層,
RPSPMLRKNHIFFAH68CC,1,30.91,商業用,見其他登記事項,101年8月20日,二層,
RPSPMLRKNHIFFAH68CC,1,8.81,見其他登記事項,見其他登記事項,101年8月20日,二層,
RPOSMLMLNHIFFEH58CC,5,333.97,見其他登記事項,鋼筋混凝土造,97年1月29日,五層,
RPOQMLLLNHIFFBH97CC,17,94.46,商業用,鋼筋混凝土造,85年3月22日,八層,
RPOQMLLLNHIFFBH97CC,17,.38,共有部份,鋼筋混凝土造,85年3月22日,八層,
RPOQMLLLNHIFFBH97CC,17,9.11,共有部份,鋼筋混凝土造,85年3月22日,八層,
RPPPMLMLNHIFFBH08CC,4,133.50,住家用,鋼筋混凝土造,98年6月29日,二十二層,
RPPPMLMLNHIFFBH08CC,4,6.03,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPPPMLMLNHIFFBH08CC,4,6.66,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPPPMLMLNHIFFBH08CC,4,14.97,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPPPMLMLNHIFFBH08CC,4,34.62,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPUNMLLLNHIFFCH58EC,15,82.99,住家用,鋼筋混凝土造,86年6月26日,十五層,
