鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
泰山區,房地(土地+建物),新北市泰山區楓江路16巷1~30號,26.5,住,,,1070509,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0641205,92.41,2,2,1,有,無,無,16000,173,,0.0,0,,RPTOMLLKNHNFFBF48CC
新莊區,建物,新北市新莊區昌德街61~90號,0.0,住,,,1070421,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041116,257.39,3,2,3,有,有,有,38000,148,坡道平面,26.45,0,,RPXOMLLKNHNFFBF88CC
新莊區,房地(土地+建物),新北市新莊區建中街151~180號,23.77,住,,,1070329,土地2建物1車位0,一層,11,店面(店鋪),商業用,鋼筋混凝土造,0971229,159.79,0,0,0,無,有,有,45408,284,,0.0,0,租金為含稅價,RPUPMLLKNHNFFBF68CC
土城區,房地(土地+建物),新北市土城區中央路四段165巷1~30號,14.45,住,,,1070416,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880531,57.19,2,1,1,有,無,有,14400,252,,0.0,0,此件為 社會住宅包代租代管計畫 租金市價打9折。,RPVOMLLKNHNFFAF58CC
新店區,建物,新北市新店區中央三街91~120號,0.0,住,,,1070420,土地0建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890105,177.84,3,2,2,有,無,有,30000,169,,0.0,0,,RPQOMLLKNHNFFCF28CC
淡水區,房地(土地+建物),新北市淡水區淡金路一段541~570號,29.38,住,,,1070510,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,161.36,3,2,2,有,有,有,22000,136,,0.0,0,,RPOOMLLKNHNFFEF28CC
淡水區,房地(土地+建物),新北市淡水區沙崙路一段126巷91~120號,20.88,住,,,1070509,土地1建物1車位0,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,108.72,2,2,2,有,有,有,15000,138,,0.0,0,,RPPOMLLKNHNFFEF38CC
永和區,建物,新北市永和區環河東路四段151~180號,0.0,住,,,1070422,土地0建物1車位0,二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950629,173.68,5,2,3,有,有,有,33000,190,,0.0,0,,RPQNMLLKNHNFFHF68CC
中和區,建物,新北市中和區圓通路367巷33弄121~150號,0.0,住,,,1070422,土地0建物1車位1,見其他登記事項,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0980904,238.84,5,2,3,有,有,有,46000,193,坡道平面,31.27,0,,RPSOMLLKNHNFFHF98CC
