鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,建物,桃園市中壢區龍陵路251巷1~30號,0.0,住,,,1070421,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0791110,170.55,4,1,3,有,無,無,15000,88,,0.0,0,,RPVNMLLKNHNFFBH78CC
觀音區,建物,桃園市觀音區藍埔村7鄰青埔1~30號,0.0,,特定農業區,農牧用地,1070421,土地0建物1車位0,全,2,透天厝,農舍,加強磚造,0811223,439.85,5,2,4,有,無,無,48000,109,,0.0,0,供營業使用  [標的內樹木.石頭免租金係園藝造景一併提供乙方使用],RPWNMLLKNHNFFBH88CC
桃園區,建物,桃園市桃園區龍鳳三街61~90號,0.0,住,,,1070422,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0880223,158.97,3,2,2,有,有,有,15000,94,坡道平面,45.72,0,,RPUNMLLKNHNFFAH58CC
桃園區,建物,桃園市桃園區玉山街233巷48弄1~30號,0.0,工,,,1070423,土地0建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0700907,99.92,2,1,2,有,有,無,12000,120,,0.0,0,,RPWNMLLKNHNFFAH78CC
桃園區,房地(土地+建物),桃園市桃園區慈文路322巷31~60號,20.2,住,,,1070429,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710830,68.64,3,1,1,有,無,有,12000,175,,0.0,0,,RPXRMLLKNHNFFAH66CC
楊梅區,建物,桃園市楊梅區金山街301~330號,0.0,住,,,1070422,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,127.38,3,2,2,有,有,有,14000,110,坡道平面,34.25,0,,RPPNMLLKNHNFFDH38CC
楊梅區,建物,桃園市楊梅區金山街368巷1~30號,0.0,住,,,1070421,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,125.57,3,2,2,有,有,有,13000,104,坡道平面,31.7,0,,RPQNMLLKNHNFFDH48CC
蘆竹區,土地,錦明段601~630地號,1679.33,工,,,1070420,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,101600,61,,0.0,0,租賃權力範圍部分是持分,RPTOMLLKNHNFFEH98CC
大園區,房地(土地+建物),桃園市大園區許厝港段1~30號,1378.0,,特定農業區,丁種建築用地,1070509,土地2建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,見其他登記事項,0760522,905.92,0,0,0,無,無,無,150000,166,,0.0,0,,RPPPMLLKNHNFFEH68CC
平鎮區,土地,平東段211~240地號,204.06,住,,,1070414,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,147,,0.0,0,,RPQNMLLKNHNFFGH78CC
桃園區,房地(土地+建物)+車位,桃園市桃園區泰昌十二街91~120號,20.56,住,,,1070109,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830915,153.19,2,2,2,有,有,有,15000,98,坡道平面,0.0,0,,RPRPMLLKNHNFFAH68EC
桃園區,建物,桃園市桃園區中山路847巷1~30號,0.0,住,,,1070323,土地0建物2車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891228,222.40999999999997,5,2,2,有,有,有,16000,72,坡道平面,36.39,0,,RPWPMLOKNHNFFAH86EC
平鎮區,房地(土地+建物)+車位,桃園市平鎮區上海路211巷1~30號,35.8,住,,,1070429,土地1建物1車位1,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851108,85.75,3,2,2,有,有,有,11000,128,坡道平面,0.0,0,,RPUNMLOKNHNFFGH86CC
大溪區,房地(土地+建物)+車位,桃園市大溪區仁善街91~120號,23.81,住,,,1070420,土地1建物1車位2,一層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030113,193.53,1,2,2,有,有,無,20000,103,坡道平面,60.88,0,,RPUNMLOKNHNFFCH09CC
