鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物)+車位,基隆市中正區觀海街31~60號,23.69,住,,,1011223,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,152.86,3,2,2,有,有,2820000,21202,坡道平面,38.72,400000,,RPPNMLMJKHIFFBC66CA
中正區,車位,基隆市中正區觀海街61~90號,0.0,,,,1020109,土地0建物0車位2,,,其他,,,,91.89,0,0,0,有,有,800000,,坡道平面,91.9,800000,,RPPNMLNJKHIFFBC76CA
仁愛區,房地(土地+建物),基隆市仁愛區仁一路241~270號,3.37,商,,,1020109,土地2建物1車位0,三層,三十一層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0970204,61.22,1,1,1,有,有,3900000,63705,,0.0,0,,RPXNMLOJKHIFFBC67CA
仁愛區,房地(土地+建物)+車位,基隆市仁愛區成功一路121~150號,29.5,住,,,1011222,土地8建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860630,167.79,3,2,2,有,有,8100000,48275,坡道平面,0.0,0,,RPQNMLPJKHIFFBC07CA
信義區,房地(土地+建物),基隆市信義區正信路22巷1~30號,55.0,住,,,1020105,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0480801,26.84,1,1,1,有,無,780000,29061,,0.0,0,,RPOOMLRJKHIFFBC17CA
中正區,房地(土地+建物),基隆市中正區新豐街303巷17弄1~30號,30.64,住,,,1020102,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,112.31,3,2,2,有,無,2800000,24931,,0.0,0,,RPQOMLRJKHIFFBC37CA
中正區,房地(土地+建物),基隆市中正區觀海街181~210號,15.03,住,,,1020121,土地2建物1車位0,三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,70.72999999999999,1,1,1,有,有,1570000,22197,,0.0,0,,RPROMLRJKHIFFBC47CA
七堵區,房地(土地+建物),基隆市七堵區工建西路1~30號,24.3,其他,,,1020117,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0710525,83.11,0,0,0,無,無,4500000,54145,,0.0,0,,RPXNMLOJKHIFFCC77CA
七堵區,房地(土地+建物)+車位,基隆市七堵區福六街31~60號,50.89,住,,,1011225,土地1建物2車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810212,162.8,3,2,2,有,無,6300000,38698,坡道平面,0.0,0,,RPSNMLPJKHIFFCC37CA
