鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,土地,東國段211~240地號,821.25,其他,,,1030120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20416000,24860,,0.0,0,權利人5人。包含公共設施保留地之交易。,RPRNMLRJKHJFFAH87CA
桃園區,房地(土地+建物),桃園縣桃園市金門四街31~60號,28.41,商,,,1021218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880503,135.7,3,2,2,有,無,6300000,46426,,0.0,0,,RPVNMLRJKHJFFAH28CA
桃園區,土地,星見段961~990地號,8.47,其他,,,1030122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,82645,,0.0,0,,RPXPMLRJKHJFFAH68CA
桃園區,土地,桃園段武陵小段151~180地號,37.0,其他,,,1030121,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,60811,,0.0,0,,RPTNMLKKKHJFFAH47CA
桃園區,房地(土地+建物)+車位,桃園縣桃園市大有路181~210號,22.03,住,,,1030122,土地1建物1車位2,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860528,258.56,3,2,2,有,有,10500000,40610,坡道平面,0.0,0,,RPQQMLKKKHJFFAH47CA
桃園區,土地,西埔段781~810地號,330.58,農,,,1021206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,51425,,0.0,0,,RPXRMLKKKHJFFAH28CA
龜山區,房地(土地+建物),桃園縣龜山鄉廷美街61~90號,114.09,,山坡地保育區,丙種建築用地,1030110,土地4建物3車位0,一層，二層，三層，四層，地下層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0821111,294.91,3,2,1,有,無,8200000,27806,,0.0,0,,RPWRMLLKKHJFFAH28CA
桃園區,土地,龍祥段601~630地號,24.16,其他,,,1030121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1310000,54222,,0.0,0,,RPRRMLMKKHJFFAH87CA
桃園區,房地(土地+建物),桃園縣桃園市大興西路二段80巷1~30號,20.03,住,,,1021217,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820427,114.94,2,2,2,有,有,6650000,57856,,0.0,0,,RPWOMLNKKHJFFAH18CA
